Radionuclide	Pm-146
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	4.9E-6	6.6E-6
0.083333	1.0E+0	-	-	1.0E+0	1.9E-5	2.5E-5
0.125	1.0E+0	-	-	1.0E+0	3.6E-5	4.7E-5
0.25	1.0E+0	-	-	1.0E+0	8.1E-5	1.0E-4
0.375	9.9E-1	-	-	9.9E-1	1.1E-4	1.4E-4
0.5	9.7E-1	-	-	9.7E-1	1.2E-4	1.6E-4
0.625	9.4E-1	-	-	9.4E-1	1.3E-4	1.7E-4
0.75	9.0E-1	-	-	8.9E-1	1.4E-4	1.8E-4
0.875	8.4E-1	-	-	8.4E-1	1.4E-4	1.9E-4
1	7.8E-1	2.9E-5	2.1E-1	7.8E-1	1.5E-4	1.9E-4
1.125	7.2E-1	-	-	7.2E-1	1.5E-4	1.9E-4
1.25	6.6E-1	-	-	6.6E-1	1.5E-4	2.0E-4
1.375	5.9E-1	-	-	5.9E-1	1.6E-4	2.0E-4
1.5	5.3E-1	-	-	5.3E-1	1.6E-4	2.0E-4
1.625	4.7E-1	-	-	4.7E-1	1.6E-4	2.1E-4
1.75	4.1E-1	-	-	4.1E-1	1.6E-4	2.1E-4
1.875	3.6E-1	-	-	3.6E-1	1.6E-4	2.1E-4
2	3.1E-1	4.3E-6	4.7E-1	3.1E-1	1.6E-4	2.1E-4
2.25	2.3E-1	-	-	2.3E-1	1.7E-4	2.1E-4
2.5	1.7E-1	-	-	1.7E-1	1.7E-4	2.2E-4
2.75	1.2E-1	-	-	1.2E-1	1.7E-4	2.2E-4
3	8.7E-2	2.0E-6	2.3E-1	8.7E-2	1.7E-4	2.2E-4
3.25	6.1E-2	-	-	6.1E-2	1.7E-4	2.2E-4
3.5	4.3E-2	-	-	4.2E-2	1.7E-4	2.2E-4
3.75	3.0E-2	-	-	2.9E-2	1.7E-4	2.2E-4
4	2.0E-2	1.1E-6	6.7E-2	2.0E-2	1.7E-4	2.2E-4
4.25	1.4E-2	-	-	1.4E-2	1.7E-4	2.2E-4
4.5	9.6E-3	-	-	9.2E-3	1.7E-4	2.2E-4
4.75	6.6E-3	-	-	6.2E-3	1.7E-4	2.2E-4
5	4.6E-3	7.1E-7	1.6E-2	4.1E-3	1.7E-4	2.2E-4
5.5	2.3E-3	-	-	1.8E-3	1.7E-4	2.2E-4
6	1.2E-3	5.4E-7	3.3E-3	7.9E-4	1.7E-4	2.2E-4
6.5	7.9E-4	-	-	3.4E-4	1.7E-4	2.2E-4
7	6.0E-4	4.5E-7	6.5E-4	1.5E-4	1.7E-4	2.2E-4
7.5	5.1E-4	-	-	6.2E-5	1.7E-4	2.2E-4
8	4.8E-4	4.0E-7	1.2E-4	2.7E-5	1.7E-4	2.2E-4
8.5	4.6E-4	-	-	1.2E-5	1.7E-4	2.2E-4
9	4.6E-4	3.5E-7	2.1E-5	6.1E-6	1.7E-4	2.2E-4
9.5	4.5E-4	-	-	3.5E-6	1.7E-4	2.2E-4
10	4.5E-4	3.2E-7	4.0E-6	2.5E-6	1.7E-4	2.2E-4
11	4.5E-4	2.9E-7	1.0E-6	1.9E-6	1.7E-4	2.2E-4
12	4.5E-4	2.6E-7	5.2E-7	1.7E-6	1.7E-4	2.2E-4
13	4.5E-4	2.4E-7	4.3E-7	1.7E-6	1.7E-4	2.2E-4
14	4.5E-4	2.2E-7	4.0E-7	1.7E-6	1.7E-4	2.2E-4
15	4.5E-4	2.0E-7	3.9E-7	1.7E-6	1.7E-4	2.2E-4
16	4.5E-4	1.8E-7	3.8E-7	1.7E-6	1.7E-4	2.2E-4
17	4.4E-4	1.7E-7	3.7E-7	1.6E-6	1.7E-4	2.2E-4
18	4.4E-4	1.5E-7	3.7E-7	1.6E-6	1.7E-4	2.2E-4
19	4.4E-4	1.4E-7	3.6E-7	1.6E-6	1.7E-4	2.2E-4
20	4.4E-4	1.3E-7	3.5E-7	1.6E-6	1.7E-4	2.2E-4
21	4.4E-4	1.2E-7	3.4E-7	1.6E-6	1.7E-4	2.2E-4
