Radionuclide	Co-58
Route of Intake	Inhalation
Material	Aerosols Type F, Cobalt nitrate, chloride, fA=0.1
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	9.7E-1	-	-	3.2E-1	1.5E-1	7.5E-4	3.8E-3
0.083333	9.6E-1	-	-	3.6E-1	1.2E-1	1.5E-3	7.6E-3
0.125	9.4E-1	-	-	4.0E-1	1.1E-1	2.2E-3	1.1E-2
0.25	9.1E-1	-	-	4.7E-1	8.2E-2	4.0E-3	2.1E-2
0.375	8.8E-1	-	-	5.1E-1	6.7E-2	5.5E-3	2.8E-2
0.5	8.5E-1	-	-	5.3E-1	5.7E-2	6.6E-3	3.3E-2
0.625	8.1E-1	-	-	5.5E-1	4.9E-2	7.4E-3	3.7E-2
0.75	7.8E-1	-	-	5.5E-1	4.3E-2	8.1E-3	3.9E-2
0.875	7.4E-1	-	-	5.4E-1	3.7E-2	8.7E-3	4.1E-2
1	7.1E-1	4.5E-2	9.4E-2	5.2E-1	3.2E-2	9.1E-3	4.2E-2
1.125	6.7E-1	-	-	5.0E-1	2.8E-2	9.5E-3	4.2E-2
1.25	6.2E-1	-	-	4.7E-1	2.4E-2	9.8E-3	4.2E-2
1.375	5.8E-1	-	-	4.4E-1	2.1E-2	1.0E-2	4.2E-2
1.5	5.4E-1	-	-	4.1E-1	1.8E-2	1.0E-2	4.2E-2
1.625	5.0E-1	-	-	3.7E-1	1.6E-2	1.0E-2	4.2E-2
1.75	4.6E-1	-	-	3.4E-1	1.4E-2	1.1E-2	4.1E-2
1.875	4.2E-1	-	-	3.1E-1	1.2E-2	1.1E-2	4.0E-2
2	3.8E-1	1.7E-2	2.9E-1	2.7E-1	1.0E-2	1.1E-2	4.0E-2
