Radionuclide	Sr-82
Route of Intake	Inhalation
Material	Aerosols Type M, Fuel fragments, all unspecified forms, fA=5E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
56	2.1E-2	6.5E-5	5.2E-5	1.0E-4	1.8E-2	3.1E-3
57	2.1E-2	6.3E-5	5.0E-5	9.7E-5	1.7E-2	3.0E-3
58	2.0E-2	6.1E-5	4.9E-5	9.3E-5	1.6E-2	2.9E-3
59	1.9E-2	5.8E-5	4.7E-5	9.0E-5	1.6E-2	2.8E-3
60	1.9E-2	5.6E-5	4.5E-5	8.7E-5	1.5E-2	2.8E-3
61	1.8E-2	5.4E-5	4.4E-5	8.4E-5	1.5E-2	2.7E-3
62	1.8E-2	5.3E-5	4.2E-5	8.1E-5	1.4E-2	2.7E-3
63	1.7E-2	5.1E-5	4.1E-5	7.8E-5	1.4E-2	2.6E-3
64	1.7E-2	4.9E-5	3.9E-5	7.5E-5	1.3E-2	2.5E-3
65	1.6E-2	4.7E-5	3.8E-5	7.3E-5	1.3E-2	2.5E-3
66	1.5E-2	4.6E-5	3.7E-5	7.0E-5	1.3E-2	2.4E-3
67	1.5E-2	4.4E-5	3.5E-5	6.8E-5	1.2E-2	2.4E-3
68	1.5E-2	4.3E-5	3.4E-5	6.5E-5	1.2E-2	2.3E-3
69	1.4E-2	4.1E-5	3.3E-5	6.3E-5	1.1E-2	2.3E-3
70	1.4E-2	4.0E-5	3.2E-5	6.1E-5	1.1E-2	2.2E-3
71	1.3E-2	3.8E-5	3.1E-5	5.9E-5	1.1E-2	2.1E-3
72	1.3E-2	3.7E-5	3.0E-5	5.7E-5	1.0E-2	2.1E-3
73	1.2E-2	3.6E-5	2.9E-5	5.5E-5	9.9E-3	2.0E-3
74	1.2E-2	3.5E-5	2.8E-5	5.3E-5	9.5E-3	2.0E-3
75	1.2E-2	3.3E-5	2.7E-5	5.1E-5	9.2E-3	1.9E-3
76	1.1E-2	3.2E-5	2.6E-5	4.9E-5	8.9E-3	1.9E-3
77	1.1E-2	3.1E-5	2.5E-5	4.8E-5	8.6E-3	1.9E-3
78	1.0E-2	3.0E-5	2.4E-5	4.6E-5	8.3E-3	1.8E-3
79	1.0E-2	2.9E-5	2.3E-5	4.4E-5	8.0E-3	1.8E-3
80	9.8E-3	2.8E-5	2.2E-5	4.3E-5	7.8E-3	1.7E-3
81	9.5E-3	2.7E-5	2.2E-5	4.1E-5	7.5E-3	1.7E-3
82	9.2E-3	2.6E-5	2.1E-5	4.0E-5	7.2E-3	1.6E-3
83	8.9E-3	2.5E-5	2.0E-5	3.9E-5	7.0E-3	1.6E-3
84	8.6E-3	2.5E-5	2.0E-5	3.7E-5	6.8E-3	1.6E-3
85	8.3E-3	2.4E-5	1.9E-5	3.6E-5	6.5E-3	1.5E-3
86	8.1E-3	2.3E-5	1.8E-5	3.5E-5	6.3E-3	1.5E-3
87	7.8E-3	2.2E-5	1.8E-5	3.4E-5	6.1E-3	1.5E-3
88	7.6E-3	2.1E-5	1.7E-5	3.3E-5	5.9E-3	1.4E-3
89	7.3E-3	2.1E-5	1.6E-5	3.1E-5	5.7E-3	1.4E-3
90	7.1E-3	2.0E-5	1.6E-5	3.0E-5	5.5E-3	1.3E-3
91	6.9E-3	1.9E-5	1.5E-5	2.9E-5	5.3E-3	1.3E-3
92	6.7E-3	1.9E-5	1.5E-5	2.8E-5	5.1E-3	1.3E-3
93	6.4E-3	1.8E-5	1.4E-5	2.7E-5	5.0E-3	1.3E-3
94	6.2E-3	1.8E-5	1.4E-5	2.6E-5	4.8E-3	1.2E-3
95	6.0E-3	1.7E-5	1.3E-5	2.6E-5	4.6E-3	1.2E-3
96	5.8E-3	1.6E-5	1.3E-5	2.5E-5	4.5E-3	1.2E-3
97	5.7E-3	1.6E-5	1.2E-5	2.4E-5	4.3E-3	1.1E-3
98	5.5E-3	1.5E-5	1.2E-5	2.3E-5	4.2E-3	1.1E-3
99	5.3E-3	1.5E-5	1.2E-5	2.2E-5	4.1E-3	1.1E-3
100	5.1E-3	1.4E-5	1.1E-5	2.1E-5	3.9E-3	1.1E-3
110	3.7E-3	1.0E-5	7.9E-6	1.5E-5	2.8E-3	8.2E-4
120	2.7E-3	7.3E-6	5.6E-6	1.1E-5	2.0E-3	6.3E-4
130	2.0E-3	5.3E-6	4.0E-6	7.7E-6	1.4E-3	4.9E-4
140	1.4E-3	3.8E-6	2.8E-6	5.4E-6	1.0E-3	3.8E-4
150	1.0E-3	2.7E-6	2.0E-6	3.9E-6	7.1E-4	2.9E-4
160	7.5E-4	1.9E-6	1.4E-6	2.7E-6	5.1E-4	2.2E-4
170	5.5E-4	1.4E-6	1.0E-6	1.9E-6	3.6E-4	1.7E-4
180	4.0E-4	9.9E-7	7.1E-7	1.4E-6	2.6E-4	1.3E-4
190	2.9E-4	7.1E-7	5.0E-7	9.8E-7	1.8E-4	9.9E-5
200	2.1E-4	5.1E-7	3.6E-7	7.0E-7	1.3E-4	7.6E-5
210	1.6E-4	3.7E-7	2.5E-7	5.0E-7	9.3E-5	5.8E-5
220	1.1E-4	2.6E-7	1.8E-7	3.5E-7	6.6E-5	4.4E-5
230	8.3E-5	1.9E-7	1.3E-7	2.5E-7	4.7E-5	3.4E-5
240	6.1E-5	1.4E-7	9.0E-8	1.8E-7	3.4E-5	2.6E-5
250	4.5E-5	9.8E-8	6.4E-8	1.3E-7	2.4E-5	2.0E-5
260	3.3E-5	7.0E-8	4.5E-8	9.0E-8	1.7E-5	1.5E-5
270	2.4E-5	5.0E-8	3.2E-8	6.4E-8	1.2E-5	1.1E-5
280	1.8E-5	3.6E-8	2.3E-8	4.6E-8	8.7E-6	8.6E-6
290	1.3E-5	2.6E-8	1.6E-8	3.3E-8	6.2E-6	6.5E-6
300	9.6E-6	1.9E-8	1.2E-8	2.3E-8	4.4E-6	5.0E-6
310	7.1E-6	1.3E-8	8.2E-9	1.7E-8	3.2E-6	3.8E-6
320	5.3E-6	9.7E-9	5.8E-9	1.2E-8	2.3E-6	2.9E-6
330	3.9E-6	7.0E-9	4.2E-9	8.5E-9	1.6E-6	2.2E-6
340	2.9E-6	5.0E-9	3.0E-9	6.0E-9	1.2E-6	1.6E-6
350	2.1E-6	3.6E-9	2.1E-9	4.3E-9	8.3E-7	1.3E-6
360	1.6E-6	2.6E-9	1.5E-9	3.1E-9	5.9E-7	9.5E-7
365	1.4E-6	2.2E-9	1.3E-9	2.5E-9	5.0E-7	8.3E-7
370	1.2E-6	1.9E-9	1.1E-9	2.1E-9	4.2E-7	7.2E-7
380	8.7E-7	1.4E-9	7.6E-10	1.5E-9	3.0E-7	5.5E-7
390	6.4E-7	9.8E-10	5.4E-10	1.1E-9	2.2E-7	4.1E-7
400	4.8E-7	7.0E-10	3.9E-10	7.8E-10	1.5E-7	3.1E-7
410	3.6E-7	5.1E-10	2.7E-10	5.6E-10	1.1E-7	2.4E-7
420	2.7E-7	3.7E-10	2.0E-10	1.1E-10	7.9E-8	1.8E-7
430	2.0E-7	2.6E-10	1.4E-10	-	5.7E-8	1.4E-7
440	1.5E-7	1.9E-10	-	-	4.1E-8	1.0E-7
450	1.1E-7	1.4E-10	-	-	2.9E-8	7.9E-8
460	8.2E-8	-	-	-	2.1E-8	6.0E-8
470	6.1E-8	-	-	-	1.5E-8	4.5E-8
480	4.6E-8	-	-	-	1.1E-8	3.4E-8
490	3.4E-8	-	-	-	7.6E-9	2.6E-8
500	2.6E-8	-	-	-	5.4E-9	2.0E-8
510	1.9E-8	-	-	-	3.9E-9	1.5E-8
520	1.4E-8	-	-	-	2.8E-9	1.1E-8
530	1.1E-8	-	-	-	2.0E-9	8.6E-9
540	8.1E-9	-	-	-	1.4E-9	6.5E-9
550	6.1E-9	-	-	-	1.0E-9	4.9E-9
560	4.6E-9	-	-	-	7.4E-10	3.8E-9
570	3.5E-9	-	-	-	5.3E-10	2.8E-9
580	2.6E-9	-	-	-	3.8E-10	2.2E-9
590	2.0E-9	-	-	-	2.7E-10	1.6E-9
600	1.5E-9	-	-	-	1.2E-10	1.2E-9
610	1.1E-9	-	-	-	-	9.4E-10
620	8.3E-10	-	-	-	-	7.2E-10
630	6.3E-10	-	-	-	-	5.4E-10
640	4.7E-10	-	-	-	-	4.1E-10
650	3.6E-10	-	-	-	-	3.1E-10
660	2.7E-10	-	-	-	-	2.4E-10
670	2.0E-10	-	-	-	-	-
680	1.5E-10	-	-	-	-	-
690	1.2E-10	-	-	-	-	-
