Radionuclide	Lu-170
Route of Intake	Inhalation
Material	Aerosols Dioxide, fA=5E-7
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	9.2E-1	-	-	2.0E-1	4.3E-1	8.6E-6	2.7E-6
0.083333	9.0E-1	-	-	2.4E-1	4.0E-1	2.1E-5	4.1E-6
0.125	8.9E-1	-	-	2.6E-1	3.9E-1	3.3E-5	5.1E-6
0.25	8.3E-1	-	-	3.1E-1	3.5E-1	6.5E-5	7.9E-6
0.375	7.9E-1	-	-	3.3E-1	3.3E-1	9.4E-5	1.0E-5
0.5	7.4E-1	-	-	3.4E-1	3.1E-1	1.2E-4	1.2E-5
0.625	7.0E-1	-	-	3.4E-1	2.9E-1	1.4E-4	1.4E-5
0.75	6.5E-1	-	-	3.3E-1	2.7E-1	1.6E-4	1.6E-5
0.875	6.1E-1	-	-	3.1E-1	2.6E-1	1.7E-4	1.7E-5
1	5.7E-1	6.3E-5	4.9E-2	3.0E-1	2.4E-1	1.9E-4	1.8E-5
1.125	5.2E-1	-	-	2.7E-1	2.3E-1	2.0E-4	1.9E-5
1.25	4.8E-1	-	-	2.5E-1	2.1E-1	2.1E-4	2.0E-5
1.375	4.4E-1	-	-	2.3E-1	2.0E-1	2.2E-4	2.1E-5
1.5	4.1E-1	-	-	2.1E-1	1.9E-1	2.2E-4	2.1E-5
1.625	3.7E-1	-	-	1.8E-1	1.8E-1	2.3E-4	2.2E-5
1.75	3.4E-1	-	-	1.6E-1	1.7E-1	2.3E-4	2.2E-5
1.875	3.1E-1	-	-	1.5E-1	1.6E-1	2.4E-4	2.2E-5
2	2.8E-1	4.0E-5	1.1E-1	1.3E-1	1.5E-1	2.4E-4	2.2E-5
2.25	2.3E-1	-	-	9.9E-2	1.3E-1	2.4E-4	2.2E-5
2.5	2.0E-1	-	-	7.6E-2	1.2E-1	2.4E-4	2.2E-5
2.75	1.7E-1	-	-	5.8E-2	1.1E-1	2.4E-4	2.2E-5
3	1.4E-1	2.3E-5	5.9E-2	4.5E-2	9.5E-2	2.3E-4	2.1E-5
3.25	1.2E-1	-	-	3.5E-2	8.5E-2	2.3E-4	2.1E-5
3.5	1.0E-1	-	-	2.7E-2	7.5E-2	2.2E-4	2.0E-5
3.75	9.0E-2	-	-	2.2E-2	6.7E-2	2.1E-4	1.9E-5
4	7.8E-2	1.4E-5	2.1E-2	1.8E-2	6.0E-2	2.0E-4	1.8E-5
4.25	6.9E-2	-	-	1.4E-2	5.4E-2	1.9E-4	1.8E-5
4.5	6.1E-2	-	-	1.2E-2	4.8E-2	1.8E-4	1.7E-5
4.75	5.4E-2	-	-	1.0E-2	4.3E-2	1.7E-4	1.6E-5
5	4.7E-2	8.9E-6	7.9E-3	8.4E-3	3.9E-2	1.7E-4	1.5E-5
5.5	3.8E-2	-	-	6.2E-3	3.1E-2	1.5E-4	1.3E-5
6	3.0E-2	5.7E-6	3.7E-3	4.6E-3	2.5E-2	1.3E-4	1.2E-5
6.5	2.4E-2	-	-	3.5E-3	2.0E-2	1.2E-4	1.1E-5
7	1.9E-2	3.7E-6	2.0E-3	2.6E-3	1.6E-2	1.0E-4	9.3E-6
7.5	1.6E-2	-	-	2.0E-3	1.3E-2	9.1E-5	8.2E-6
8	1.3E-2	2.4E-6	1.1E-3	1.5E-3	1.1E-2	7.9E-5	7.2E-6
8.5	1.0E-2	-	-	1.2E-3	8.9E-3	6.9E-5	6.2E-6
9	8.2E-3	1.6E-6	6.4E-4	8.8E-4	7.2E-3	6.0E-5	5.4E-6
9.5	6.7E-3	-	-	6.7E-4	5.9E-3	5.3E-5	4.7E-6
10	5.5E-3	1.1E-6	3.7E-4	5.1E-4	4.9E-3	4.6E-5	4.1E-6
11	3.6E-3	7.2E-7	2.2E-4	3.0E-4	3.3E-3	3.4E-5	3.1E-6
12	2.5E-3	4.9E-7	1.3E-4	1.7E-4	2.2E-3	2.5E-5	2.3E-6
13	1.7E-3	3.4E-7	7.4E-5	1.0E-4	1.5E-3	1.9E-5	1.7E-6
14	1.1E-3	2.3E-7	4.3E-5	6.0E-5	1.1E-3	1.4E-5	1.2E-6
15	7.8E-4	1.6E-7	2.5E-5	3.5E-5	7.3E-4	1.0E-5	9.2E-7
16	5.4E-4	1.1E-7	1.5E-5	2.1E-5	5.1E-4	7.6E-6	6.7E-7
17	3.7E-4	7.7E-8	8.7E-6	1.2E-5	3.5E-4	5.6E-6	4.9E-7
18	2.6E-4	5.3E-8	5.1E-6	7.2E-6	2.5E-4	4.1E-6	3.6E-7
19	1.8E-4	3.7E-8	3.0E-6	4.3E-6	1.7E-4	3.0E-6	2.6E-7
20	1.3E-4	2.6E-8	1.8E-6	2.5E-6	1.2E-4	2.2E-6	1.9E-7
21	8.8E-5	1.8E-8	1.1E-6	1.5E-6	8.4E-5	1.6E-6	1.4E-7
22	6.2E-5	1.3E-8	6.4E-7	9.2E-7	5.9E-5	1.2E-6	1.0E-7
23	4.3E-5	9.0E-9	3.9E-7	5.6E-7	4.2E-5	8.4E-7	7.4E-8
24	3.1E-5	6.4E-9	2.3E-7	3.4E-7	2.9E-5	6.1E-7	5.4E-8
25	2.1E-5	4.5E-9	1.4E-7	2.1E-7	2.1E-5	4.5E-7	3.9E-8
26	1.5E-5	3.2E-9	8.8E-8	1.3E-7	1.5E-5	3.2E-7	2.8E-8
27	1.1E-5	2.2E-9	5.4E-8	8.2E-8	1.0E-5	2.4E-7	2.1E-8
