Radionuclide	Ca-41
Route of Intake	Inhalation
Material	Aerosols Type F, Calcium chloride, fA=0.4
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
7	3.8E-1	7.6E-3	6.9E-3	1.3E-2	2.9E-3	1.9E-1
7.5	3.7E-1	-	-	1.3E-2	2.8E-3	1.9E-1
8	3.7E-1	6.8E-3	6.0E-3	1.2E-2	2.7E-3	1.9E-1
8.5	3.6E-1	-	-	1.1E-2	2.6E-3	1.9E-1
9	3.5E-1	6.1E-3	5.4E-3	1.1E-2	2.5E-3	1.9E-1
9.5	3.5E-1	-	-	1.0E-2	2.4E-3	1.9E-1
10	3.4E-1	5.6E-3	4.8E-3	1.0E-2	2.3E-3	1.9E-1
11	3.3E-1	5.1E-3	4.4E-3	9.2E-3	2.2E-3	1.9E-1
12	3.3E-1	4.7E-3	4.0E-3	8.5E-3	2.0E-3	1.9E-1
13	3.2E-1	4.4E-3	3.7E-3	7.8E-3	1.9E-3	1.9E-1
14	3.1E-1	4.0E-3	3.4E-3	7.3E-3	1.7E-3	1.9E-1
15	3.0E-1	3.7E-3	3.1E-3	6.8E-3	1.6E-3	1.9E-1
16	3.0E-1	3.5E-3	2.9E-3	6.3E-3	1.5E-3	1.9E-1
17	2.9E-1	3.2E-3	2.7E-3	5.9E-3	1.4E-3	1.9E-1
18	2.9E-1	3.0E-3	2.5E-3	5.5E-3	1.3E-3	1.9E-1
19	2.8E-1	2.8E-3	2.3E-3	5.1E-3	1.2E-3	1.9E-1
20	2.8E-1	2.6E-3	2.2E-3	4.8E-3	1.1E-3	2.0E-1
21	2.7E-1	2.5E-3	2.0E-3	4.4E-3	1.1E-3	2.0E-1
22	2.7E-1	2.3E-3	1.9E-3	4.2E-3	1.0E-3	2.0E-1
23	2.6E-1	2.2E-3	1.8E-3	3.9E-3	9.4E-4	2.0E-1
24	2.6E-1	2.0E-3	1.7E-3	3.6E-3	8.8E-4	2.0E-1
25	2.6E-1	1.9E-3	1.6E-3	3.4E-3	8.2E-4	2.0E-1
26	2.5E-1	1.8E-3	1.5E-3	3.2E-3	7.7E-4	2.0E-1
27	2.5E-1	1.7E-3	1.4E-3	3.0E-3	7.2E-4	2.0E-1
28	2.5E-1	1.5E-3	1.3E-3	2.8E-3	6.7E-4	2.0E-1
29	2.4E-1	1.5E-3	1.2E-3	2.6E-3	6.3E-4	2.0E-1
30	2.4E-1	1.4E-3	1.1E-3	2.5E-3	5.9E-4	2.0E-1
31	2.4E-1	1.3E-3	1.1E-3	2.3E-3	5.6E-4	2.0E-1
32	2.4E-1	1.2E-3	9.9E-4	2.2E-3	5.2E-4	2.0E-1
33	2.4E-1	1.1E-3	9.3E-4	2.0E-3	4.9E-4	2.0E-1
34	2.3E-1	1.1E-3	8.7E-4	1.9E-3	4.6E-4	2.0E-1
35	2.3E-1	1.0E-3	8.2E-4	1.8E-3	4.3E-4	2.0E-1
36	2.3E-1	9.4E-4	7.7E-4	1.7E-3	4.1E-4	2.0E-1
37	2.3E-1	8.9E-4	7.3E-4	1.6E-3	3.8E-4	2.0E-1
38	2.3E-1	8.4E-4	6.8E-4	1.5E-3	3.6E-4	2.0E-1
39	2.3E-1	7.9E-4	6.4E-4	1.4E-3	3.4E-4	2.0E-1
40	2.2E-1	7.5E-4	6.1E-4	1.3E-3	3.2E-4	2.0E-1
41	2.2E-1	7.0E-4	5.7E-4	1.3E-3	3.0E-4	2.0E-1
42	2.2E-1	6.7E-4	5.4E-4	1.2E-3	2.9E-4	2.0E-1
43	2.2E-1	6.3E-4	5.1E-4	1.1E-3	2.7E-4	2.0E-1
44	2.2E-1	6.0E-4	4.8E-4	1.1E-3	2.6E-4	2.0E-1
45	2.2E-1	5.7E-4	4.6E-4	1.0E-3	2.4E-4	2.0E-1
46	2.2E-1	5.4E-4	4.3E-4	9.5E-4	2.3E-4	2.0E-1
47	2.2E-1	5.1E-4	4.1E-4	9.0E-4	2.2E-4	2.0E-1
48	2.2E-1	4.8E-4	3.9E-4	8.6E-4	2.1E-4	2.0E-1
49	2.1E-1	4.6E-4	3.7E-4	8.1E-4	2.0E-4	2.0E-1
50	2.1E-1	4.4E-4	3.5E-4	7.8E-4	1.9E-4	2.0E-1
51	2.1E-1	4.2E-4	3.4E-4	7.4E-4	1.8E-4	2.0E-1
52	2.1E-1	4.0E-4	3.2E-4	7.0E-4	1.7E-4	2.0E-1
53	2.1E-1	3.8E-4	3.1E-4	6.7E-4	1.6E-4	2.0E-1
54	2.1E-1	3.7E-4	2.9E-4	6.4E-4	1.5E-4	2.0E-1
55	2.1E-1	3.5E-4	2.8E-4	6.1E-4	1.5E-4	2.0E-1
56	2.1E-1	3.4E-4	2.7E-4	5.9E-4	1.4E-4	2.0E-1
57	2.1E-1	3.2E-4	2.6E-4	5.6E-4	1.3E-4	2.0E-1
58	2.1E-1	3.1E-4	2.5E-4	5.4E-4	1.3E-4	2.0E-1
59	2.1E-1	3.0E-4	2.4E-4	5.2E-4	1.2E-4	2.0E-1
60	2.1E-1	2.9E-4	2.3E-4	5.0E-4	1.2E-4	2.0E-1
61	2.1E-1	2.8E-4	2.2E-4	4.8E-4	1.1E-4	2.0E-1
62	2.1E-1	2.7E-4	2.1E-4	4.6E-4	1.1E-4	2.0E-1
63	2.1E-1	2.6E-4	2.0E-4	4.5E-4	1.1E-4	2.0E-1
64	2.1E-1	2.5E-4	2.0E-4	4.3E-4	1.0E-4	2.0E-1
65	2.1E-1	2.4E-4	1.9E-4	4.2E-4	9.9E-5	2.0E-1
66	2.0E-1	2.3E-4	1.8E-4	4.0E-4	9.6E-5	2.0E-1
67	2.0E-1	2.3E-4	1.8E-4	3.9E-4	9.3E-5	2.0E-1
68	2.0E-1	2.2E-4	1.7E-4	3.8E-4	9.0E-5	2.0E-1
69	2.0E-1	2.1E-4	1.7E-4	3.7E-4	8.7E-5	2.0E-1
70	2.0E-1	2.1E-4	1.6E-4	3.6E-4	8.5E-5	2.0E-1
71	2.0E-1	2.0E-4	1.6E-4	3.5E-4	8.2E-5	2.0E-1
72	2.0E-1	2.0E-4	1.5E-4	3.4E-4	8.0E-5	2.0E-1
73	2.0E-1	1.9E-4	1.5E-4	3.3E-4	7.8E-5	2.0E-1
74	2.0E-1	1.9E-4	1.5E-4	3.2E-4	7.6E-5	2.0E-1
75	2.0E-1	1.8E-4	1.4E-4	3.1E-4	7.5E-5	2.0E-1
76	2.0E-1	1.8E-4	1.4E-4	3.1E-4	7.3E-5	2.0E-1
77	2.0E-1	1.8E-4	1.4E-4	3.0E-4	7.1E-5	2.0E-1
78	2.0E-1	1.7E-4	1.3E-4	2.9E-4	7.0E-5	2.0E-1
79	2.0E-1	1.7E-4	1.3E-4	2.9E-4	6.8E-5	2.0E-1
80	2.0E-1	1.7E-4	1.3E-4	2.8E-4	6.7E-5	2.0E-1
81	2.0E-1	1.6E-4	1.3E-4	2.8E-4	6.6E-5	2.0E-1
82	2.0E-1	1.6E-4	1.2E-4	2.7E-4	6.5E-5	2.0E-1
83	2.0E-1	1.6E-4	1.2E-4	2.7E-4	6.3E-5	2.0E-1
84	2.0E-1	1.6E-4	1.2E-4	2.6E-4	6.2E-5	1.9E-1
85	2.0E-1	1.5E-4	1.2E-4	2.6E-4	6.1E-5	1.9E-1
86	2.0E-1	1.5E-4	1.2E-4	2.5E-4	6.0E-5	1.9E-1
87	2.0E-1	1.5E-4	1.1E-4	2.5E-4	6.0E-5	1.9E-1
88	2.0E-1	1.5E-4	1.1E-4	2.5E-4	5.9E-5	1.9E-1
89	2.0E-1	1.5E-4	1.1E-4	2.4E-4	5.8E-5	1.9E-1
90	2.0E-1	1.4E-4	1.1E-4	2.4E-4	5.7E-5	1.9E-1
91	2.0E-1	1.4E-4	1.1E-4	2.4E-4	5.6E-5	1.9E-1
92	2.0E-1	1.4E-4	1.1E-4	2.4E-4	5.6E-5	1.9E-1
93	2.0E-1	1.4E-4	1.1E-4	2.3E-4	5.5E-5	1.9E-1
94	2.0E-1	1.4E-4	1.0E-4	2.3E-4	5.4E-5	1.9E-1
95	2.0E-1	1.4E-4	1.0E-4	2.3E-4	5.4E-5	1.9E-1
96	2.0E-1	1.3E-4	1.0E-4	2.2E-4	5.3E-5	1.9E-1
97	2.0E-1	1.3E-4	1.0E-4	2.2E-4	5.3E-5	1.9E-1
98	2.0E-1	1.3E-4	1.0E-4	2.2E-4	5.2E-5	1.9E-1
99	2.0E-1	1.3E-4	9.9E-5	2.2E-4	5.2E-5	1.9E-1
100	2.0E-1	1.3E-4	9.8E-5	2.2E-4	5.1E-5	1.9E-1
110	1.9E-1	1.2E-4	9.1E-5	2.0E-4	4.7E-5	1.9E-1
120	1.9E-1	1.1E-4	8.5E-5	1.9E-4	4.4E-5	1.9E-1
130	1.9E-1	1.1E-4	8.0E-5	1.8E-4	4.2E-5	1.9E-1
140	1.9E-1	1.0E-4	7.6E-5	1.7E-4	4.0E-5	1.8E-1
150	1.9E-1	9.6E-5	7.3E-5	1.6E-4	3.8E-5	1.8E-1
160	1.8E-1	9.2E-5	7.0E-5	1.5E-4	3.7E-5	1.8E-1
170	1.8E-1	8.8E-5	6.6E-5	1.5E-4	3.5E-5	1.8E-1
180	1.8E-1	8.4E-5	6.4E-5	1.4E-4	3.4E-5	1.8E-1
190	1.8E-1	8.1E-5	6.1E-5	1.4E-4	3.3E-5	1.8E-1
200	1.8E-1	7.7E-5	5.8E-5	1.3E-4	3.1E-5	1.8E-1
210	1.8E-1	7.4E-5	5.6E-5	1.3E-4	3.0E-5	1.7E-1
220	1.8E-1	7.1E-5	5.4E-5	1.2E-4	2.9E-5	1.7E-1
230	1.7E-1	6.8E-5	5.1E-5	1.2E-4	2.8E-5	1.7E-1
240	1.7E-1	6.5E-5	4.9E-5	1.1E-4	2.7E-5	1.7E-1
250	1.7E-1	6.3E-5	4.7E-5	1.1E-4	2.6E-5	1.7E-1
260	1.7E-1	6.0E-5	4.6E-5	1.0E-4	2.5E-5	1.7E-1
270	1.7E-1	5.8E-5	4.4E-5	1.0E-4	2.4E-5	1.7E-1
280	1.7E-1	5.6E-5	4.2E-5	9.6E-5	2.3E-5	1.7E-1
290	1.7E-1	5.4E-5	4.1E-5	9.3E-5	2.2E-5	1.7E-1
300	1.7E-1	5.2E-5	3.9E-5	8.9E-5	2.2E-5	1.7E-1
310	1.7E-1	5.0E-5	3.8E-5	8.6E-5	2.1E-5	1.6E-1
320	1.6E-1	4.8E-5	3.6E-5	8.4E-5	2.0E-5	1.6E-1
330	1.6E-1	4.7E-5	3.5E-5	8.1E-5	2.0E-5	1.6E-1
340	1.6E-1	4.5E-5	3.4E-5	7.8E-5	1.9E-5	1.6E-1
350	1.6E-1	4.4E-5	3.3E-5	7.6E-5	1.9E-5	1.6E-1
360	1.6E-1	4.2E-5	3.2E-5	7.4E-5	1.8E-5	1.6E-1
365	1.6E-1	4.2E-5	3.1E-5	7.2E-5	1.8E-5	1.6E-1
370	1.6E-1	4.1E-5	3.1E-5	7.1E-5	1.8E-5	1.6E-1
380	1.6E-1	4.0E-5	3.0E-5	6.9E-5	1.7E-5	1.6E-1
390	1.6E-1	3.8E-5	2.9E-5	6.7E-5	1.7E-5	1.6E-1
400	1.6E-1	3.7E-5	2.8E-5	6.6E-5	1.6E-5	1.6E-1
410	1.6E-1	3.6E-5	2.7E-5	6.4E-5	1.6E-5	1.6E-1
420	1.6E-1	3.5E-5	2.7E-5	6.2E-5	1.5E-5	1.6E-1
430	1.6E-1	3.4E-5	2.6E-5	6.0E-5	1.5E-5	1.6E-1
440	1.6E-1	3.3E-5	2.5E-5	5.9E-5	1.5E-5	1.6E-1
450	1.6E-1	3.2E-5	2.4E-5	5.8E-5	1.4E-5	1.5E-1
460	1.6E-1	3.2E-5	2.4E-5	5.6E-5	1.4E-5	1.5E-1
470	1.5E-1	3.1E-5	2.3E-5	5.5E-5	1.4E-5	1.5E-1
480	1.5E-1	3.0E-5	2.3E-5	5.4E-5	1.3E-5	1.5E-1
490	1.5E-1	2.9E-5	2.2E-5	5.3E-5	1.3E-5	1.5E-1
500	1.5E-1	2.9E-5	2.2E-5	5.1E-5	1.3E-5	1.5E-1
510	1.5E-1	2.8E-5	2.1E-5	5.0E-5	1.3E-5	1.5E-1
520	1.5E-1	2.7E-5	2.1E-5	4.9E-5	1.2E-5	1.5E-1
530	1.5E-1	2.7E-5	2.0E-5	4.8E-5	1.2E-5	1.5E-1
540	1.5E-1	2.6E-5	2.0E-5	4.7E-5	1.2E-5	1.5E-1
550	1.5E-1	2.6E-5	1.9E-5	4.7E-5	1.2E-5	1.5E-1
560	1.5E-1	2.5E-5	1.9E-5	4.6E-5	1.2E-5	1.5E-1
570	1.5E-1	2.5E-5	1.9E-5	4.5E-5	1.1E-5	1.5E-1
580	1.5E-1	2.4E-5	1.8E-5	4.4E-5	1.1E-5	1.5E-1
590	1.5E-1	2.4E-5	1.8E-5	4.4E-5	1.1E-5	1.5E-1
600	1.5E-1	2.4E-5	1.8E-5	4.3E-5	1.1E-5	1.5E-1
610	1.5E-1	2.3E-5	1.7E-5	4.2E-5	1.1E-5	1.5E-1
620	1.5E-1	2.3E-5	1.7E-5	4.2E-5	1.1E-5	1.5E-1
630	1.5E-1	2.2E-5	1.7E-5	4.1E-5	1.0E-5	1.5E-1
640	1.5E-1	2.2E-5	1.7E-5	4.1E-5	1.0E-5	1.5E-1
650	1.5E-1	2.2E-5	1.6E-5	4.0E-5	1.0E-5	1.5E-1
660	1.5E-1	2.2E-5	1.6E-5	3.9E-5	1.0E-5	1.5E-1
670	1.5E-1	2.1E-5	1.6E-5	3.9E-5	1.0E-5	1.5E-1
680	1.5E-1	2.1E-5	1.6E-5	3.8E-5	9.9E-6	1.4E-1
690	1.5E-1	2.1E-5	1.6E-5	3.8E-5	9.8E-6	1.4E-1
700	1.4E-1	2.0E-5	1.5E-5	3.8E-5	9.6E-6	1.4E-1
710	1.4E-1	2.0E-5	1.5E-5	3.7E-5	9.6E-6	1.4E-1
720	1.4E-1	2.0E-5	1.5E-5	3.7E-5	9.5E-6	1.4E-1
730	1.4E-1	2.0E-5	1.5E-5	3.6E-5	9.4E-6	1.4E-1
740	1.4E-1	1.9E-5	1.5E-5	3.6E-5	9.3E-6	1.4E-1
750	1.4E-1	1.9E-5	1.4E-5	3.6E-5	9.2E-6	1.4E-1
760	1.4E-1	1.9E-5	1.4E-5	3.5E-5	9.1E-6	1.4E-1
770	1.4E-1	1.9E-5	1.4E-5	3.5E-5	9.0E-6	1.4E-1
780	1.4E-1	1.9E-5	1.4E-5	3.5E-5	9.0E-6	1.4E-1
790	1.4E-1	1.9E-5	1.4E-5	3.4E-5	8.9E-6	1.4E-1
800	1.4E-1	1.8E-5	1.4E-5	3.4E-5	8.8E-6	1.4E-1
810	1.4E-1	1.8E-5	1.4E-5	3.4E-5	8.8E-6	1.4E-1
820	1.4E-1	1.8E-5	1.4E-5	3.4E-5	8.7E-6	1.4E-1
830	1.4E-1	1.8E-5	1.3E-5	3.3E-5	8.6E-6	1.4E-1
840	1.4E-1	1.8E-5	1.3E-5	3.3E-5	8.6E-6	1.4E-1
850	1.4E-1	1.8E-5	1.3E-5	3.3E-5	8.5E-6	1.4E-1
860	1.4E-1	1.7E-5	1.3E-5	3.3E-5	8.5E-6	1.4E-1
870	1.4E-1	1.7E-5	1.3E-5	3.2E-5	8.4E-6	1.4E-1
880	1.4E-1	1.7E-5	1.3E-5	3.2E-5	8.4E-6	1.4E-1
890	1.4E-1	1.7E-5	1.3E-5	3.2E-5	8.3E-6	1.4E-1
900	1.4E-1	1.7E-5	1.3E-5	3.2E-5	8.3E-6	1.4E-1
910	1.4E-1	1.7E-5	1.3E-5	3.2E-5	8.2E-6	1.4E-1
920	1.4E-1	1.7E-5	1.3E-5	3.1E-5	8.2E-6	1.4E-1
930	1.4E-1	1.7E-5	1.2E-5	3.1E-5	8.1E-6	1.4E-1
940	1.4E-1	1.7E-5	1.2E-5	3.1E-5	8.1E-6	1.4E-1
950	1.4E-1	1.6E-5	1.2E-5	3.1E-5	8.0E-6	1.4E-1
960	1.4E-1	1.6E-5	1.2E-5	3.1E-5	8.0E-6	1.4E-1
970	1.4E-1	1.6E-5	1.2E-5	3.1E-5	7.9E-6	1.4E-1
980	1.4E-1	1.6E-5	1.2E-5	3.0E-5	7.9E-6	1.4E-1
990	1.4E-1	1.6E-5	1.2E-5	3.0E-5	7.9E-6	1.4E-1
1000	1.4E-1	1.6E-5	1.2E-5	3.0E-5	7.8E-6	1.3E-1
1010	1.4E-1	1.6E-5	1.2E-5	3.0E-5	7.8E-6	1.3E-1
1020	1.4E-1	1.6E-5	1.2E-5	3.0E-5	7.7E-6	1.3E-1
1030	1.3E-1	1.6E-5	1.2E-5	3.0E-5	7.7E-6	1.3E-1
1040	1.3E-1	1.6E-5	1.2E-5	2.9E-5	7.7E-6	1.3E-1
1050	1.3E-1	1.6E-5	1.2E-5	2.9E-5	7.6E-6	1.3E-1
1060	1.3E-1	1.5E-5	1.2E-5	2.9E-5	7.6E-6	1.3E-1
1070	1.3E-1	1.5E-5	1.2E-5	2.9E-5	7.6E-6	1.3E-1
1080	1.3E-1	1.5E-5	1.2E-5	2.9E-5	7.5E-6	1.3E-1
1090	1.3E-1	1.5E-5	1.1E-5	2.9E-5	7.5E-6	1.3E-1
1095	1.3E-1	1.5E-5	1.1E-5	2.9E-5	7.5E-6	1.3E-1
1100	1.3E-1	1.5E-5	1.1E-5	2.9E-5	7.5E-6	1.3E-1
1200	1.3E-1	1.5E-5	1.1E-5	2.8E-5	7.2E-6	1.3E-1
1300	1.3E-1	1.4E-5	1.1E-5	2.6E-5	6.9E-6	1.3E-1
1400	1.3E-1	1.3E-5	1.0E-5	2.6E-5	6.7E-6	1.2E-1
1500	1.2E-1	1.3E-5	9.8E-6	2.5E-5	6.5E-6	1.2E-1
1600	1.2E-1	1.3E-5	9.5E-6	2.4E-5	6.3E-6	1.2E-1
1700	1.2E-1	1.2E-5	9.1E-6	2.3E-5	6.1E-6	1.2E-1
1800	1.2E-1	1.2E-5	8.9E-6	2.2E-5	5.9E-6	1.2E-1
1900	1.1E-1	1.1E-5	8.6E-6	2.2E-5	5.7E-6	1.1E-1
2000	1.1E-1	1.1E-5	8.3E-6	2.1E-5	5.5E-6	1.1E-1
2100	1.1E-1	1.1E-5	8.0E-6	2.0E-5	5.3E-6	1.1E-1
2200	1.1E-1	1.0E-5	7.8E-6	2.0E-5	5.2E-6	1.1E-1
2300	1.1E-1	1.0E-5	7.6E-6	1.9E-5	5.0E-6	1.1E-1
2400	1.1E-1	9.8E-6	7.3E-6	1.9E-5	4.9E-6	1.0E-1
2500	1.0E-1	9.5E-6	7.1E-6	1.8E-5	4.7E-6	1.0E-1
2600	1.0E-1	9.2E-6	6.9E-6	1.8E-5	4.6E-6	1.0E-1
2700	1.0E-1	8.9E-6	6.7E-6	1.7E-5	4.5E-6	1.0E-1
2800	9.9E-2	8.7E-6	6.5E-6	1.6E-5	4.3E-6	9.8E-2
2900	9.7E-2	8.4E-6	6.3E-6	1.6E-5	4.2E-6	9.7E-2
3000	9.6E-2	8.2E-6	6.1E-6	1.6E-5	4.1E-6	9.6E-2
3100	9.4E-2	7.9E-6	6.0E-6	1.5E-5	4.0E-6	9.4E-2
3200	9.3E-2	7.7E-6	5.8E-6	1.5E-5	3.9E-6	9.3E-2
3300	9.2E-2	7.5E-6	5.6E-6	1.4E-5	3.7E-6	9.1E-2
3400	9.0E-2	7.3E-6	5.5E-6	1.4E-5	3.6E-6	9.0E-2
3500	8.9E-2	7.1E-6	5.3E-6	1.3E-5	3.5E-6	8.9E-2
3600	8.8E-2	6.9E-6	5.2E-6	1.3E-5	3.4E-6	8.8E-2
3650	8.7E-2	6.8E-6	5.1E-6	1.3E-5	3.4E-6	8.7E-2
4000	8.3E-2	6.2E-6	4.7E-6	1.2E-5	3.1E-6	8.3E-2
5000	7.4E-2	4.8E-6	3.6E-6	9.1E-6	2.4E-6	7.4E-2
6000	6.6E-2	3.9E-6	2.9E-6	7.3E-6	1.9E-6	6.6E-2
7000	6.0E-2	3.2E-6	2.4E-6	5.9E-6	1.5E-6	6.0E-2
8000	5.5E-2	2.7E-6	2.0E-6	5.0E-6	1.3E-6	5.5E-2
9000	5.0E-2	2.4E-6	1.8E-6	4.3E-6	1.1E-6	5.0E-2
10000	4.6E-2	2.1E-6	1.6E-6	3.7E-6	9.3E-7	4.6E-2
11000	4.3E-2	1.9E-6	1.4E-6	3.3E-6	8.2E-7	4.3E-2
12000	4.0E-2	1.7E-6	1.3E-6	3.0E-6	7.3E-7	4.0E-2
13000	3.7E-2	1.5E-6	1.2E-6	2.7E-6	6.6E-7	3.7E-2
14000	3.4E-2	1.4E-6	1.1E-6	2.4E-6	6.0E-7	3.4E-2
15000	3.2E-2	1.3E-6	9.8E-7	2.2E-6	5.5E-7	3.2E-2
16000	3.0E-2	1.2E-6	9.1E-7	2.1E-6	5.0E-7	3.0E-2
17000	2.8E-2	1.1E-6	8.4E-7	1.9E-6	4.6E-7	2.8E-2
18000	2.6E-2	1.0E-6	7.8E-7	1.8E-6	4.3E-7	2.6E-2
18250	2.6E-2	1.0E-6	7.7E-7	1.7E-6	4.2E-7	2.5E-2
