Radionuclide	Pu-236
Route of Intake	Ingestion
Material	Insoluble forms: oxides, fA=1E-5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	3.8E-8	5.5E-8
0.083333	1.0E+0	-	-	1.0E+0	1.2E-7	1.7E-7
0.125	1.0E+0	-	-	1.0E+0	2.0E-7	3.1E-7
0.25	1.0E+0	-	-	1.0E+0	4.4E-7	7.0E-7
0.375	9.9E-1	-	-	9.9E-1	6.3E-7	1.1E-6
0.5	9.7E-1	-	-	9.7E-1	7.8E-7	1.4E-6
0.625	9.4E-1	-	-	9.4E-1	9.2E-7	1.6E-6
0.75	9.0E-1	-	-	9.0E-1	1.0E-6	1.9E-6
0.875	8.4E-1	-	-	8.4E-1	1.1E-6	2.1E-6
1	7.8E-1	5.9E-8	2.1E-1	7.8E-1	1.2E-6	2.3E-6
1.125	7.2E-1	-	-	7.2E-1	1.3E-6	2.5E-6
1.25	6.6E-1	-	-	6.6E-1	1.4E-6	2.7E-6
1.375	5.9E-1	-	-	5.9E-1	1.5E-6	2.8E-6
1.5	5.3E-1	-	-	5.3E-1	1.5E-6	3.0E-6
1.625	4.7E-1	-	-	4.7E-1	1.6E-6	3.1E-6
1.75	4.1E-1	-	-	4.1E-1	1.7E-6	3.2E-6
1.875	3.6E-1	-	-	3.6E-1	1.7E-6	3.4E-6
2	3.1E-1	4.8E-8	4.7E-1	3.1E-1	1.8E-6	3.5E-6
2.25	2.3E-1	-	-	2.3E-1	1.9E-6	3.6E-6
2.5	1.7E-1	-	-	1.7E-1	1.9E-6	3.8E-6
2.75	1.2E-1	-	-	1.2E-1	2.0E-6	3.9E-6
3	8.7E-2	2.6E-8	2.3E-1	8.7E-2	2.1E-6	4.1E-6
3.25	6.1E-2	-	-	6.1E-2	2.1E-6	4.2E-6
3.5	4.2E-2	-	-	4.2E-2	2.1E-6	4.3E-6
3.75	2.9E-2	-	-	2.9E-2	2.2E-6	4.3E-6
4	2.0E-2	1.5E-8	6.7E-2	2.0E-2	2.2E-6	4.4E-6
4.25	1.4E-2	-	-	1.4E-2	2.3E-6	4.5E-6
4.5	9.2E-3	-	-	9.2E-3	2.3E-6	4.5E-6
4.75	6.2E-3	-	-	6.2E-3	2.3E-6	4.6E-6
5	4.1E-3	9.9E-9	1.6E-2	4.1E-3	2.3E-6	4.6E-6
5.5	1.8E-3	-	-	1.8E-3	2.4E-6	4.7E-6
6	8.0E-4	7.3E-9	3.3E-3	7.9E-4	2.4E-6	4.8E-6
6.5	3.5E-4	-	-	3.4E-4	2.4E-6	4.8E-6
7	1.5E-4	5.9E-9	6.4E-4	1.4E-4	2.5E-6	4.9E-6
7.5	7.0E-5	-	-	6.0E-5	2.5E-6	5.0E-6
8	3.5E-5	5.1E-9	1.2E-4	2.5E-5	2.5E-6	5.0E-6
8.5	2.0E-5	-	-	1.0E-5	2.5E-6	5.0E-6
9	1.4E-5	4.6E-9	2.1E-5	4.3E-6	2.6E-6	5.1E-6
9.5	1.1E-5	-	-	1.8E-6	2.6E-6	5.1E-6
10	1.0E-5	4.2E-9	3.6E-6	7.7E-7	2.6E-6	5.2E-6
11	9.7E-6	3.9E-9	6.0E-7	1.7E-7	2.6E-6	5.2E-6
12	9.6E-6	3.7E-9	1.0E-7	6.7E-8	2.7E-6	5.3E-6
13	9.6E-6	3.5E-9	2.1E-8	4.8E-8	2.7E-6	5.3E-6
14	9.5E-6	3.3E-9	7.3E-9	4.3E-8	2.7E-6	5.4E-6
15	9.5E-6	3.1E-9	5.0E-9	4.0E-8	2.7E-6	5.4E-6
16	9.5E-6	3.0E-9	4.4E-9	3.7E-8	2.8E-6	5.5E-6
17	9.5E-6	2.8E-9	4.2E-9	3.5E-8	2.8E-6	5.5E-6
18	9.5E-6	2.7E-9	3.9E-9	3.3E-8	2.8E-6	5.5E-6
19	9.5E-6	2.6E-9	3.8E-9	3.2E-8	2.8E-6	5.5E-6
20	9.5E-6	2.5E-9	3.6E-9	3.0E-8	2.8E-6	5.6E-6
21	9.4E-6	2.4E-9	3.4E-9	2.9E-8	2.8E-6	5.6E-6
22	9.4E-6	2.3E-9	3.2E-9	2.7E-8	2.9E-6	5.6E-6
23	9.4E-6	2.2E-9	3.1E-9	2.6E-8	2.9E-6	5.6E-6
24	9.4E-6	2.1E-9	3.0E-9	2.5E-8	2.9E-6	5.6E-6
25	9.4E-6	2.1E-9	2.8E-9	2.4E-8	2.9E-6	5.6E-6
26	9.4E-6	2.0E-9	2.7E-9	2.3E-8	2.9E-6	5.6E-6
27	9.4E-6	1.9E-9	2.6E-9	2.2E-8	2.9E-6	5.6E-6
