Radionuclide	W-188
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.1
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	3.2E-1	-	-	2.6E-2	2.5E-1	4.3E-4	5.2E-4
0.083333	3.2E-1	-	-	3.1E-2	2.5E-1	8.0E-4	8.4E-4
0.125	3.2E-1	-	-	3.4E-2	2.4E-1	1.1E-3	1.1E-3
0.25	3.1E-1	-	-	4.1E-2	2.3E-1	1.9E-3	1.5E-3
0.375	3.0E-1	-	-	4.5E-2	2.2E-1	2.5E-3	1.7E-3
0.5	2.9E-1	-	-	4.8E-2	2.1E-1	2.9E-3	1.9E-3
0.625	2.8E-1	-	-	5.0E-2	2.1E-1	3.1E-3	1.9E-3
0.75	2.8E-1	-	-	5.1E-2	2.0E-1	3.2E-3	2.0E-3
0.875	2.7E-1	-	-	5.1E-2	2.0E-1	3.3E-3	2.0E-3
1	2.6E-1	4.0E-2	8.3E-3	5.0E-2	2.0E-1	3.2E-3	2.0E-3
1.125	2.6E-1	-	-	4.8E-2	2.0E-1	3.2E-3	1.9E-3
1.25	2.5E-1	-	-	4.6E-2	1.9E-1	3.1E-3	1.9E-3
1.375	2.5E-1	-	-	4.4E-2	1.9E-1	3.0E-3	1.9E-3
1.5	2.4E-1	-	-	4.1E-2	1.9E-1	2.9E-3	1.8E-3
1.625	2.4E-1	-	-	3.9E-2	1.9E-1	2.7E-3	1.8E-3
1.75	2.3E-1	-	-	3.6E-2	1.9E-1	2.6E-3	1.7E-3
1.875	2.3E-1	-	-	3.3E-2	1.9E-1	2.5E-3	1.7E-3
2	2.2E-1	8.8E-3	2.7E-2	3.1E-2	1.9E-1	2.4E-3	1.7E-3
2.25	2.2E-1	-	-	2.6E-2	1.8E-1	2.2E-3	1.6E-3
2.5	2.1E-1	-	-	2.2E-2	1.8E-1	2.1E-3	1.5E-3
2.75	2.0E-1	-	-	1.8E-2	1.8E-1	1.9E-3	1.4E-3
3	2.0E-1	2.9E-3	2.0E-2	1.5E-2	1.8E-1	1.8E-3	1.3E-3
3.25	2.0E-1	-	-	1.3E-2	1.8E-1	1.7E-3	1.3E-3
3.5	1.9E-1	-	-	1.1E-2	1.8E-1	1.6E-3	1.2E-3
3.75	1.9E-1	-	-	9.8E-3	1.7E-1	1.5E-3	1.1E-3
4	1.9E-1	2.0E-3	1.0E-2	8.7E-3	1.7E-1	1.5E-3	1.1E-3
4.25	1.8E-1	-	-	7.8E-3	1.7E-1	1.4E-3	1.0E-3
4.5	1.8E-1	-	-	7.1E-3	1.7E-1	1.4E-3	9.9E-4
4.75	1.8E-1	-	-	6.5E-3	1.7E-1	1.3E-3	9.5E-4
5	1.8E-1	1.5E-3	5.5E-3	6.0E-3	1.7E-1	1.3E-3	9.1E-4
5.5	1.7E-1	-	-	5.3E-3	1.6E-1	1.2E-3	8.4E-4
6	1.7E-1	1.3E-3	3.6E-3	4.7E-3	1.6E-1	1.2E-3	7.7E-4
6.5	1.7E-1	-	-	4.2E-3	1.6E-1	1.1E-3	7.2E-4
7	1.6E-1	1.2E-3	2.8E-3	3.8E-3	1.6E-1	1.1E-3	6.7E-4
7.5	1.6E-1	-	-	3.5E-3	1.5E-1	1.1E-3	6.3E-4
8	1.6E-1	1.0E-3	2.3E-3	3.2E-3	1.5E-1	1.1E-3	6.0E-4
8.5	1.6E-1	-	-	2.9E-3	1.5E-1	1.1E-3	5.7E-4
9	1.6E-1	9.6E-4	1.9E-3	2.7E-3	1.5E-1	1.1E-3	5.4E-4
9.5	1.5E-1	-	-	2.4E-3	1.5E-1	1.1E-3	5.2E-4
10	1.5E-1	8.9E-4	1.6E-3	2.2E-3	1.5E-1	1.1E-3	5.0E-4
11	1.5E-1	8.4E-4	1.3E-3	1.9E-3	1.4E-1	1.1E-3	4.7E-4
12	1.4E-1	8.0E-4	1.1E-3	1.6E-3	1.4E-1	1.0E-3	4.5E-4
13	1.4E-1	7.6E-4	9.4E-4	1.4E-3	1.4E-1	1.0E-3	4.3E-4
14	1.4E-1	7.3E-4	8.1E-4	1.2E-3	1.3E-1	1.0E-3	4.2E-4
15	1.4E-1	7.0E-4	7.0E-4	1.1E-3	1.3E-1	1.0E-3	4.0E-4
16	1.3E-1	6.8E-4	6.2E-4	9.4E-4	1.3E-1	1.0E-3	4.0E-4
17	1.3E-1	6.6E-4	5.4E-4	8.5E-4	1.3E-1	1.0E-3	3.9E-4
18	1.3E-1	6.4E-4	4.9E-4	7.6E-4	1.2E-1	1.0E-3	3.8E-4
19	1.3E-1	6.3E-4	4.4E-4	7.0E-4	1.2E-1	1.0E-3	3.8E-4
20	1.2E-1	6.1E-4	4.0E-4	6.4E-4	1.2E-1	1.0E-3	3.8E-4
21	1.2E-1	6.0E-4	3.7E-4	5.9E-4	1.2E-1	1.0E-3	3.7E-4
22	1.2E-1	5.8E-4	3.4E-4	5.6E-4	1.2E-1	1.0E-3	3.7E-4
23	1.2E-1	5.7E-4	3.2E-4	5.2E-4	1.1E-1	1.0E-3	3.7E-4
24	1.1E-1	5.6E-4	3.0E-4	5.0E-4	1.1E-1	1.0E-3	3.6E-4
25	1.1E-1	5.5E-4	2.8E-4	4.7E-4	1.1E-1	1.0E-3	3.6E-4
26	1.1E-1	5.4E-4	2.7E-4	4.5E-4	1.1E-1	1.0E-3	3.6E-4
27	1.1E-1	5.3E-4	2.6E-4	4.3E-4	1.1E-1	9.9E-4	3.6E-4
28	1.1E-1	5.2E-4	2.5E-4	4.2E-4	1.0E-1	9.9E-4	3.5E-4
29	1.1E-1	5.1E-4	2.4E-4	4.0E-4	1.0E-1	9.9E-4	3.5E-4
30	1.0E-1	5.0E-4	2.3E-4	3.9E-4	1.0E-1	9.8E-4	3.5E-4
31	1.0E-1	4.9E-4	2.2E-4	3.8E-4	9.9E-2	9.8E-4	3.5E-4
32	1.0E-1	4.8E-4	2.2E-4	3.7E-4	9.8E-2	9.7E-4	3.4E-4
33	9.9E-2	4.7E-4	2.1E-4	3.6E-4	9.6E-2	9.7E-4	3.4E-4
34	9.7E-2	4.6E-4	2.0E-4	3.5E-4	9.4E-2	9.7E-4	3.4E-4
35	9.5E-2	4.5E-4	2.0E-4	3.4E-4	9.3E-2	9.6E-4	3.4E-4
36	9.4E-2	4.5E-4	1.9E-4	3.4E-4	9.1E-2	9.6E-4	3.4E-4
37	9.2E-2	4.4E-4	1.9E-4	3.3E-4	9.0E-2	9.5E-4	3.3E-4
38	9.1E-2	4.3E-4	1.9E-4	3.2E-4	8.8E-2	9.5E-4	3.3E-4
39	8.9E-2	4.2E-4	1.8E-4	3.2E-4	8.7E-2	9.4E-4	3.3E-4
40	8.8E-2	4.2E-4	1.8E-4	3.1E-4	8.5E-2	9.4E-4	3.3E-4
41	8.6E-2	4.1E-4	1.8E-4	3.0E-4	8.4E-2	9.3E-4	3.3E-4
42	8.5E-2	4.0E-4	1.7E-4	3.0E-4	8.2E-2	9.3E-4	3.2E-4
43	8.3E-2	3.9E-4	1.7E-4	2.9E-4	8.1E-2	9.3E-4	3.2E-4
44	8.2E-2	3.9E-4	1.7E-4	2.9E-4	8.0E-2	9.2E-4	3.2E-4
45	8.1E-2	3.8E-4	1.6E-4	2.8E-4	7.8E-2	9.2E-4	3.2E-4
46	7.9E-2	3.7E-4	1.6E-4	2.8E-4	7.7E-2	9.1E-4	3.1E-4
47	7.8E-2	3.7E-4	1.6E-4	2.7E-4	7.6E-2	9.1E-4	3.1E-4
48	7.7E-2	3.6E-4	1.5E-4	2.7E-4	7.5E-2	9.0E-4	3.1E-4
49	7.6E-2	3.6E-4	1.5E-4	2.6E-4	7.3E-2	9.0E-4	3.1E-4
50	7.4E-2	3.5E-4	1.5E-4	2.6E-4	7.2E-2	8.9E-4	3.1E-4
51	7.3E-2	3.4E-4	1.5E-4	2.5E-4	7.1E-2	8.9E-4	3.0E-4
52	7.2E-2	3.4E-4	1.4E-4	2.5E-4	7.0E-2	8.8E-4	3.0E-4
53	7.1E-2	3.3E-4	1.4E-4	2.4E-4	6.9E-2	8.8E-4	3.0E-4
54	6.9E-2	3.3E-4	1.4E-4	2.4E-4	6.7E-2	8.7E-4	3.0E-4
55	6.8E-2	3.2E-4	1.4E-4	2.4E-4	6.6E-2	8.7E-4	3.0E-4
56	6.7E-2	3.2E-4	1.3E-4	2.3E-4	6.5E-2	8.6E-4	2.9E-4
57	6.6E-2	3.1E-4	1.3E-4	2.3E-4	6.4E-2	8.6E-4	2.9E-4
58	6.5E-2	3.1E-4	1.3E-4	2.2E-4	6.3E-2	8.5E-4	2.9E-4
59	6.4E-2	3.0E-4	1.3E-4	2.2E-4	6.2E-2	8.5E-4	2.9E-4
60	6.3E-2	2.9E-4	1.2E-4	2.2E-4	6.1E-2	8.4E-4	2.8E-4
61	6.2E-2	2.9E-4	1.2E-4	2.1E-4	6.0E-2	8.3E-4	2.8E-4
62	6.1E-2	2.9E-4	1.2E-4	2.1E-4	5.9E-2	8.3E-4	2.8E-4
63	6.0E-2	2.8E-4	1.2E-4	2.0E-4	5.8E-2	8.2E-4	2.8E-4
64	5.9E-2	2.8E-4	1.2E-4	2.0E-4	5.7E-2	8.2E-4	2.8E-4
65	5.8E-2	2.7E-4	1.1E-4	2.0E-4	5.6E-2	8.1E-4	2.7E-4
66	5.7E-2	2.7E-4	1.1E-4	1.9E-4	5.5E-2	8.1E-4	2.7E-4
67	5.6E-2	2.6E-4	1.1E-4	1.9E-4	5.4E-2	8.0E-4	2.7E-4
68	5.5E-2	2.6E-4	1.1E-4	1.9E-4	5.3E-2	8.0E-4	2.7E-4
69	5.4E-2	2.5E-4	1.1E-4	1.8E-4	5.2E-2	7.9E-4	2.7E-4
70	5.3E-2	2.5E-4	1.0E-4	1.8E-4	5.1E-2	7.9E-4	2.6E-4
71	5.2E-2	2.4E-4	1.0E-4	1.8E-4	5.1E-2	7.8E-4	2.6E-4
72	5.2E-2	2.4E-4	1.0E-4	1.7E-4	5.0E-2	7.8E-4	2.6E-4
73	5.1E-2	2.4E-4	9.8E-5	1.7E-4	4.9E-2	7.7E-4	2.6E-4
74	5.0E-2	2.3E-4	9.7E-5	1.7E-4	4.8E-2	7.7E-4	2.6E-4
75	4.9E-2	2.3E-4	9.5E-5	1.7E-4	4.7E-2	7.6E-4	2.5E-4
76	4.8E-2	2.3E-4	9.3E-5	1.6E-4	4.7E-2	7.6E-4	2.5E-4
77	4.7E-2	2.2E-4	9.2E-5	1.6E-4	4.6E-2	7.5E-4	2.5E-4
78	4.7E-2	2.2E-4	9.0E-5	1.6E-4	4.5E-2	7.4E-4	2.5E-4
79	4.6E-2	2.1E-4	8.8E-5	1.5E-4	4.4E-2	7.4E-4	2.5E-4
80	4.5E-2	2.1E-4	8.7E-5	1.5E-4	4.4E-2	7.3E-4	2.4E-4
81	4.4E-2	2.1E-4	8.5E-5	1.5E-4	4.3E-2	7.3E-4	2.4E-4
82	4.4E-2	2.0E-4	8.4E-5	1.5E-4	4.2E-2	7.2E-4	2.4E-4
83	4.3E-2	2.0E-4	8.2E-5	1.4E-4	4.1E-2	7.2E-4	2.4E-4
84	4.2E-2	2.0E-4	8.1E-5	1.4E-4	4.1E-2	7.1E-4	2.4E-4
85	4.2E-2	1.9E-4	7.9E-5	1.4E-4	4.0E-2	7.1E-4	2.3E-4
86	4.1E-2	1.9E-4	7.8E-5	1.4E-4	3.9E-2	7.0E-4	2.3E-4
87	4.0E-2	1.9E-4	7.7E-5	1.3E-4	3.9E-2	7.0E-4	2.3E-4
88	4.0E-2	1.8E-4	7.5E-5	1.3E-4	3.8E-2	6.9E-4	2.3E-4
89	3.9E-2	1.8E-4	7.4E-5	1.3E-4	3.7E-2	6.9E-4	2.3E-4
90	3.8E-2	1.8E-4	7.3E-5	1.3E-4	3.7E-2	6.8E-4	2.2E-4
91	3.8E-2	1.8E-4	7.1E-5	1.2E-4	3.6E-2	6.8E-4	2.2E-4
92	3.7E-2	1.7E-4	7.0E-5	1.2E-4	3.6E-2	6.7E-4	2.2E-4
93	3.6E-2	1.7E-4	6.9E-5	1.2E-4	3.5E-2	6.7E-4	2.2E-4
94	3.6E-2	1.7E-4	6.8E-5	1.2E-4	3.4E-2	6.6E-4	2.2E-4
95	3.5E-2	1.6E-4	6.7E-5	1.2E-4	3.4E-2	6.6E-4	2.2E-4
96	3.5E-2	1.6E-4	6.5E-5	1.1E-4	3.3E-2	6.5E-4	2.1E-4
97	3.4E-2	1.6E-4	6.4E-5	1.1E-4	3.3E-2	6.5E-4	2.1E-4
98	3.4E-2	1.6E-4	6.3E-5	1.1E-4	3.2E-2	6.4E-4	2.1E-4
99	3.3E-2	1.5E-4	6.2E-5	1.1E-4	3.2E-2	6.4E-4	2.1E-4
100	3.3E-2	1.5E-4	6.1E-5	1.1E-4	3.1E-2	6.3E-4	2.1E-4
110	2.8E-2	1.3E-4	5.1E-5	8.9E-5	2.6E-2	5.8E-4	1.9E-4
120	2.3E-2	1.1E-4	4.3E-5	7.5E-5	2.2E-2	5.4E-4	1.7E-4
130	2.0E-2	9.1E-5	3.6E-5	6.3E-5	1.9E-2	4.9E-4	1.6E-4
140	1.7E-2	7.7E-5	3.0E-5	5.3E-5	1.6E-2	4.5E-4	1.4E-4
150	1.4E-2	6.6E-5	2.5E-5	4.4E-5	1.4E-2	4.1E-4	1.3E-4
160	1.2E-2	5.6E-5	2.1E-5	3.7E-5	1.1E-2	3.8E-4	1.2E-4
170	1.0E-2	4.7E-5	1.8E-5	3.1E-5	9.7E-3	3.5E-4	1.1E-4
180	8.9E-3	4.0E-5	1.5E-5	2.6E-5	8.2E-3	3.2E-4	9.7E-5
190	7.5E-3	3.4E-5	1.2E-5	2.2E-5	7.0E-3	2.9E-4	8.8E-5
200	6.4E-3	2.9E-5	1.0E-5	1.9E-5	5.9E-3	2.6E-4	7.9E-5
210	5.5E-3	2.4E-5	8.7E-6	1.6E-5	5.0E-3	2.4E-4	7.1E-5
220	4.7E-3	2.1E-5	7.3E-6	1.3E-5	4.2E-3	2.2E-4	6.4E-5
230	4.0E-3	1.8E-5	6.1E-6	1.1E-5	3.6E-3	2.0E-4	5.8E-5
240	3.4E-3	1.5E-5	5.1E-6	9.3E-6	3.1E-3	1.8E-4	5.2E-5
250	2.9E-3	1.3E-5	4.3E-6	7.8E-6	2.6E-3	1.6E-4	4.7E-5
260	2.5E-3	1.1E-5	3.6E-6	6.6E-6	2.2E-3	1.5E-4	4.2E-5
270	2.1E-3	9.2E-6	3.0E-6	5.6E-6	1.9E-3	1.3E-4	3.8E-5
280	1.8E-3	7.8E-6	2.5E-6	4.7E-6	1.6E-3	1.2E-4	3.4E-5
290	1.5E-3	6.6E-6	2.1E-6	3.9E-6	1.3E-3	1.1E-4	3.0E-5
300	1.3E-3	5.6E-6	1.8E-6	3.3E-6	1.1E-3	9.8E-5	2.7E-5
310	1.1E-3	4.8E-6	1.5E-6	2.8E-6	9.7E-4	8.8E-5	2.5E-5
320	9.7E-4	4.1E-6	1.3E-6	2.4E-6	8.3E-4	8.0E-5	2.2E-5
330	8.4E-4	3.5E-6	1.0E-6	2.0E-6	7.0E-4	7.2E-5	2.0E-5
340	7.2E-4	3.0E-6	8.8E-7	1.7E-6	6.0E-4	6.5E-5	1.8E-5
350	6.2E-4	2.5E-6	7.4E-7	1.4E-6	5.1E-4	5.9E-5	1.6E-5
360	5.3E-4	2.1E-6	6.2E-7	1.2E-6	4.3E-4	5.3E-5	1.4E-5
365	4.9E-4	2.0E-6	5.7E-7	1.1E-6	4.0E-4	5.1E-5	1.3E-5
370	4.5E-4	1.8E-6	5.2E-7	1.0E-6	3.7E-4	4.8E-5	1.3E-5
380	3.9E-4	1.6E-6	4.4E-7	8.6E-7	3.1E-4	4.3E-5	1.1E-5
390	3.4E-4	1.3E-6	3.7E-7	7.3E-7	2.7E-4	3.9E-5	1.0E-5
400	2.9E-4	1.1E-6	3.1E-7	6.2E-7	2.3E-4	3.5E-5	9.0E-6
410	2.5E-4	9.7E-7	2.6E-7	5.3E-7	1.9E-4	3.2E-5	8.0E-6
420	2.1E-4	8.3E-7	2.2E-7	4.5E-7	1.6E-4	2.9E-5	7.2E-6
430	1.9E-4	7.0E-7	1.8E-7	3.8E-7	1.4E-4	2.6E-5	6.4E-6
440	1.6E-4	6.0E-7	1.5E-7	3.2E-7	1.2E-4	2.3E-5	5.7E-6
450	1.4E-4	5.1E-7	1.3E-7	2.7E-7	1.0E-4	2.1E-5	5.1E-6
460	1.2E-4	4.4E-7	1.1E-7	2.3E-7	8.7E-5	1.9E-5	4.6E-6
470	1.0E-4	3.8E-7	9.1E-8	2.0E-7	7.4E-5	1.7E-5	4.1E-6
480	8.9E-5	3.2E-7	7.7E-8	1.7E-7	6.3E-5	1.6E-5	3.6E-6
490	7.7E-5	2.7E-7	6.4E-8	1.4E-7	5.4E-5	1.4E-5	3.2E-6
500	6.7E-5	2.4E-7	5.4E-8	1.2E-7	4.6E-5	1.3E-5	2.9E-6
510	5.8E-5	2.0E-7	4.6E-8	1.0E-7	3.9E-5	1.1E-5	2.6E-6
520	5.1E-5	1.7E-7	3.8E-8	8.9E-8	3.4E-5	1.0E-5	2.3E-6
530	4.4E-5	1.5E-7	3.2E-8	7.6E-8	2.9E-5	9.3E-6	2.0E-6
540	3.8E-5	1.3E-7	2.7E-8	6.5E-8	2.4E-5	8.4E-6	1.8E-6
550	3.3E-5	1.1E-7	2.3E-8	5.6E-8	2.1E-5	7.6E-6	1.6E-6
560	2.9E-5	9.3E-8	1.9E-8	4.8E-8	1.8E-5	6.9E-6	1.4E-6
570	2.5E-5	8.0E-8	1.6E-8	4.1E-8	1.5E-5	6.2E-6	1.3E-6
580	2.2E-5	6.8E-8	1.4E-8	3.5E-8	1.3E-5	5.6E-6	1.1E-6
590	1.9E-5	5.9E-8	1.2E-8	3.0E-8	1.1E-5	5.0E-6	1.0E-6
600	1.7E-5	5.0E-8	9.7E-9	2.6E-8	9.5E-6	4.5E-6	9.1E-7
610	1.5E-5	4.3E-8	8.2E-9	2.2E-8	8.1E-6	4.1E-6	8.1E-7
620	1.3E-5	3.7E-8	6.9E-9	1.9E-8	6.9E-6	3.7E-6	7.2E-7
630	1.1E-5	3.2E-8	5.8E-9	1.6E-8	5.9E-6	3.3E-6	6.4E-7
640	9.8E-6	2.7E-8	4.9E-9	1.4E-8	5.1E-6	3.0E-6	5.7E-7
650	8.5E-6	2.4E-8	4.2E-9	1.2E-8	4.3E-6	2.7E-6	5.1E-7
660	7.5E-6	2.0E-8	3.5E-9	1.1E-8	3.7E-6	2.5E-6	4.5E-7
670	6.6E-6	1.7E-8	3.0E-9	9.1E-9	3.2E-6	2.2E-6	4.0E-7
680	5.8E-6	1.5E-8	2.5E-9	7.9E-9	2.7E-6	2.0E-6	3.6E-7
690	5.1E-6	1.3E-8	2.1E-9	6.8E-9	2.3E-6	1.8E-6	3.2E-7
700	4.4E-6	1.1E-8	1.8E-9	5.9E-9	2.0E-6	1.6E-6	2.8E-7
710	3.9E-6	9.6E-9	1.5E-9	5.1E-9	1.7E-6	1.5E-6	2.5E-7
720	3.4E-6	8.2E-9	1.3E-9	4.5E-9	1.5E-6	1.3E-6	2.3E-7
730	3.0E-6	7.1E-9	1.1E-9	3.9E-9	1.3E-6	1.2E-6	2.0E-7
740	2.7E-6	6.1E-9	9.2E-10	3.4E-9	1.1E-6	1.1E-6	1.8E-7
750	2.4E-6	5.3E-9	7.8E-10	2.9E-9	9.2E-7	9.8E-7	1.6E-7
760	2.1E-6	4.6E-9	6.6E-10	2.5E-9	7.9E-7	8.8E-7	1.4E-7
770	1.8E-6	3.9E-9	5.6E-10	2.2E-9	6.8E-7	8.0E-7	1.3E-7
780	1.6E-6	3.4E-9	4.7E-10	1.9E-9	5.8E-7	7.2E-7	1.1E-7
790	1.4E-6	2.9E-9	4.0E-10	1.7E-9	5.0E-7	6.5E-7	1.0E-7
800	1.3E-6	2.5E-9	3.4E-10	1.5E-9	4.3E-7	5.8E-7	8.9E-8
810	1.1E-6	2.2E-9	2.9E-10	1.3E-9	3.6E-7	5.3E-7	7.9E-8
820	9.9E-7	1.9E-9	2.5E-10	1.1E-9	3.1E-7	4.8E-7	7.0E-8
830	8.8E-7	1.6E-9	2.1E-10	9.8E-10	2.7E-7	4.3E-7	6.2E-8
840	7.8E-7	1.4E-9	1.8E-10	8.6E-10	2.3E-7	3.9E-7	5.5E-8
850	6.9E-7	1.2E-9	1.5E-10	7.5E-10	2.0E-7	3.5E-7	4.9E-8
860	6.1E-7	1.1E-9	1.3E-10	6.6E-10	1.7E-7	3.2E-7	4.4E-8
870	5.4E-7	9.2E-10	1.1E-10	5.8E-10	1.5E-7	2.9E-7	3.9E-8
880	4.8E-7	8.0E-10	-	5.1E-10	1.2E-7	2.6E-7	3.5E-8
890	4.3E-7	7.0E-10	-	4.5E-10	1.1E-7	2.3E-7	3.1E-8
900	3.8E-7	6.0E-10	-	3.9E-10	9.2E-8	2.1E-7	2.7E-8
910	3.4E-7	5.2E-10	-	3.4E-10	7.9E-8	1.9E-7	2.4E-8
920	3.0E-7	4.5E-10	-	3.0E-10	6.8E-8	1.7E-7	2.2E-8
930	2.7E-7	3.9E-10	-	2.7E-10	5.8E-8	1.5E-7	1.9E-8
940	2.4E-7	3.4E-10	-	2.3E-10	5.0E-8	1.4E-7	1.7E-8
950	2.1E-7	3.0E-10	-	2.1E-10	4.3E-8	1.3E-7	1.5E-8
960	1.9E-7	2.6E-10	-	1.8E-10	3.7E-8	1.1E-7	1.4E-8
970	1.7E-7	2.3E-10	-	1.6E-10	3.2E-8	1.0E-7	1.2E-8
980	1.5E-7	2.0E-10	-	1.4E-10	2.7E-8	9.3E-8	1.1E-8
990	1.3E-7	1.7E-10	-	1.2E-10	2.3E-8	8.4E-8	9.5E-9
1000	1.2E-7	1.5E-10	-	1.1E-10	2.0E-8	7.6E-8	8.5E-9
1010	1.1E-7	1.3E-10	-	-	1.7E-8	6.8E-8	7.5E-9
1020	9.6E-8	1.1E-10	-	-	1.5E-8	6.2E-8	6.7E-9
1030	8.5E-8	-	-	-	1.3E-8	5.6E-8	6.0E-9
1040	7.6E-8	-	-	-	1.1E-8	5.0E-8	5.3E-9
1050	6.8E-8	-	-	-	9.3E-9	4.5E-8	4.7E-9
1060	6.1E-8	-	-	-	8.0E-9	4.1E-8	4.2E-9
1070	5.5E-8	-	-	-	6.9E-9	3.7E-8	3.7E-9
1080	4.9E-8	-	-	-	5.9E-9	3.3E-8	3.3E-9
1090	4.4E-8	-	-	-	5.1E-9	3.0E-8	2.9E-9
1095	4.1E-8	-	-	-	4.7E-9	2.9E-8	2.8E-9
1100	3.9E-8	-	-	-	4.4E-9	2.7E-8	2.6E-9
1200	1.3E-8	-	-	-	9.7E-10	9.8E-9	8.1E-10
1300	4.5E-9	-	-	-	2.1E-10	3.5E-9	2.5E-10
1400	1.5E-9	-	-	-	-	1.3E-9	-
1500	5.4E-10	-	-	-	-	4.6E-10	-
1600	1.9E-10	-	-	-	-	1.7E-10	-
