Radionuclide	Te-125m
Route of Intake	Inhalation
Material	Aerosols Type M, Elemental tellurium, cadmium telluride, all unspecified forms, fA=6E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	2.9E-1	-	-	4.3E-2	1.8E-1	3.2E-6	3.3E-4	4.8E-4
0.083333	2.9E-1	-	-	4.9E-2	1.7E-1	6.7E-6	6.2E-4	9.0E-4
0.125	2.9E-1	-	-	5.4E-2	1.7E-1	1.0E-5	8.9E-4	1.3E-3
0.25	2.9E-1	-	-	6.4E-2	1.6E-1	2.2E-5	1.5E-3	2.2E-3
0.375	2.8E-1	-	-	7.1E-2	1.6E-1	3.5E-5	1.9E-3	2.9E-3
0.5	2.8E-1	-	-	7.5E-2	1.5E-1	4.7E-5	2.2E-3	3.4E-3
0.625	2.7E-1	-	-	7.8E-2	1.5E-1	5.8E-5	2.3E-3	3.7E-3
0.75	2.6E-1	-	-	7.8E-2	1.5E-1	6.8E-5	2.5E-3	4.0E-3
0.875	2.6E-1	-	-	7.8E-2	1.4E-1	7.7E-5	2.5E-3	4.1E-3
1	2.5E-1	1.3E-2	1.3E-2	7.6E-2	1.4E-1	8.5E-5	2.6E-3	4.3E-3
1.125	2.4E-1	-	-	7.3E-2	1.4E-1	9.3E-5	2.6E-3	4.4E-3
1.25	2.3E-1	-	-	6.9E-2	1.4E-1	9.9E-5	2.6E-3	4.4E-3
1.375	2.3E-1	-	-	6.5E-2	1.4E-1	1.0E-4	2.6E-3	4.5E-3
1.5	2.2E-1	-	-	6.1E-2	1.4E-1	1.1E-4	2.6E-3	4.5E-3
1.625	2.1E-1	-	-	5.6E-2	1.4E-1	1.1E-4	2.6E-3	4.5E-3
1.75	2.1E-1	-	-	5.2E-2	1.3E-1	1.2E-4	2.6E-3	4.5E-3
