Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
5	2.8E-1	5.3E-4	2.3E-2	2.3E-2	2.2E-1	2.9E-2	4.9E-3
5.5	2.9E-1	-	-	2.3E-2	2.3E-1	3.1E-2	5.1E-3
6	3.1E-1	4.6E-4	1.6E-2	2.2E-2	2.4E-1	3.2E-2	5.3E-3
6.5	3.2E-1	-	-	2.2E-2	2.5E-1	3.4E-2	5.4E-3
7	3.3E-1	4.2E-4	1.2E-2	2.1E-2	2.5E-1	3.5E-2	5.5E-3
7.5	3.3E-1	-	-	2.1E-2	2.6E-1	3.7E-2	5.6E-3
8	3.4E-1	3.8E-4	1.0E-2	2.0E-2	2.7E-1	3.8E-2	5.7E-3
8.5	3.5E-1	-	-	2.0E-2	2.7E-1	3.9E-2	5.8E-3
9	3.5E-1	3.5E-4	8.3E-3	1.9E-2	2.8E-1	4.0E-2	5.9E-3
9.5	3.6E-1	-	-	1.9E-2	2.8E-1	4.1E-2	6.0E-3
10	3.6E-1	3.3E-4	6.9E-3	1.9E-2	2.8E-1	4.2E-2	6.0E-3
11	3.7E-1	3.1E-4	5.7E-3	1.8E-2	2.9E-1	4.4E-2	6.1E-3
12	3.7E-1	2.9E-4	4.8E-3	1.7E-2	2.9E-1	4.5E-2	6.2E-3
13	3.8E-1	2.8E-4	4.0E-3	1.6E-2	2.9E-1	4.6E-2	6.3E-3
14	3.8E-1	2.7E-4	3.4E-3	1.6E-2	3.0E-1	4.7E-2	6.4E-3
15	3.8E-1	2.6E-4	2.9E-3	1.6E-2	3.0E-1	4.8E-2	6.5E-3
16	3.8E-1	2.5E-4	2.5E-3	1.5E-2	3.0E-1	4.9E-2	6.5E-3
17	3.8E-1	2.4E-4	2.1E-3	1.5E-2	3.0E-1	5.0E-2	6.6E-3
18	3.8E-1	2.4E-4	1.9E-3	1.5E-2	3.0E-1	5.1E-2	6.6E-3
19	3.8E-1	2.3E-4	1.6E-3	1.5E-2	3.0E-1	5.2E-2	6.7E-3
20	3.8E-1	2.3E-4	1.4E-3	1.4E-2	2.9E-1	5.2E-2	6.8E-3
21	3.8E-1	2.2E-4	1.3E-3	1.4E-2	2.9E-1	5.3E-2	6.8E-3
22	3.8E-1	2.2E-4	1.2E-3	1.4E-2	2.9E-1	5.3E-2	6.9E-3
23	3.8E-1	2.1E-4	1.1E-3	1.4E-2	2.9E-1	5.4E-2	6.9E-3
24	3.8E-1	2.1E-4	9.9E-4	1.4E-2	2.9E-1	5.5E-2	7.0E-3
25	3.8E-1	2.1E-4	9.2E-4	1.4E-2	2.9E-1	5.5E-2	7.0E-3
26	3.7E-1	2.0E-4	8.6E-4	1.4E-2	2.8E-1	5.6E-2	7.1E-3
27	3.7E-1	2.0E-4	8.1E-4	1.4E-2	2.8E-1	5.6E-2	7.1E-3
28	3.7E-1	1.9E-4	7.7E-4	1.4E-2	2.8E-1	5.7E-2	7.2E-3
29	3.7E-1	1.9E-4	7.4E-4	1.4E-2	2.8E-1	5.7E-2	7.2E-3
30	3.7E-1	1.9E-4	7.1E-4	1.4E-2	2.8E-1	5.8E-2	7.3E-3
31	3.7E-1	1.9E-4	6.8E-4	1.4E-2	2.7E-1	5.8E-2	7.3E-3
32	3.7E-1	1.8E-4	6.6E-4	1.5E-2	2.7E-1	5.9E-2	7.4E-3
33	3.6E-1	1.8E-4	6.5E-4	1.5E-2	2.7E-1	5.9E-2	7.4E-3
34	3.6E-1	1.8E-4	6.3E-4	1.5E-2	2.7E-1	5.9E-2	7.5E-3
35	3.6E-1	1.7E-4	6.2E-4	1.5E-2	2.7E-1	6.0E-2	7.5E-3
36	3.6E-1	1.7E-4	6.1E-4	1.5E-2	2.6E-1	6.0E-2	7.6E-3
37	3.6E-1	1.7E-4	5.9E-4	1.5E-2	2.6E-1	6.1E-2	7.6E-3
38	3.6E-1	1.7E-4	5.9E-4	1.5E-2	2.6E-1	6.1E-2	7.7E-3
39	3.6E-1	1.6E-4	5.8E-4	1.5E-2	2.6E-1	6.2E-2	7.7E-3
40	3.5E-1	1.6E-4	5.7E-4	1.5E-2	2.6E-1	6.2E-2	7.8E-3
41	3.5E-1	1.6E-4	5.6E-4	1.5E-2	2.5E-1	6.2E-2	7.8E-3
42	3.5E-1	1.6E-4	5.5E-4	1.5E-2	2.5E-1	6.3E-2	7.8E-3
43	3.5E-1	1.6E-4	5.5E-4	1.5E-2	2.5E-1	6.3E-2	7.9E-3
44	3.5E-1	1.5E-4	5.4E-4	1.5E-2	2.5E-1	6.4E-2	7.9E-3
45	3.5E-1	1.5E-4	5.4E-4	1.5E-2	2.5E-1	6.4E-2	8.0E-3
46	3.5E-1	1.5E-4	5.3E-4	1.5E-2	2.4E-1	6.4E-2	8.0E-3
47	3.4E-1	1.5E-4	5.3E-4	1.5E-2	2.4E-1	6.5E-2	8.1E-3
48	3.4E-1	1.5E-4	5.2E-4	1.5E-2	2.4E-1	6.5E-2	8.1E-3
49	3.4E-1	1.5E-4	5.2E-4	1.6E-2	2.4E-1	6.5E-2	8.2E-3
50	3.4E-1	1.4E-4	5.1E-4	1.6E-2	2.4E-1	6.6E-2	8.2E-3
51	3.4E-1	1.4E-4	5.1E-4	1.6E-2	2.4E-1	6.6E-2	8.2E-3
52	3.4E-1	1.4E-4	5.0E-4	1.6E-2	2.3E-1	6.7E-2	8.3E-3
53	3.4E-1	1.4E-4	5.0E-4	1.6E-2	2.3E-1	6.7E-2	8.3E-3
54	3.4E-1	1.4E-4	4.9E-4	1.6E-2	2.3E-1	6.7E-2	8.4E-3
55	3.3E-1	1.4E-4	4.9E-4	1.6E-2	2.3E-1	6.8E-2	8.4E-3
56	3.3E-1	1.3E-4	4.8E-4	1.6E-2	2.3E-1	6.8E-2	8.4E-3
57	3.3E-1	1.3E-4	4.8E-4	1.6E-2	2.2E-1	6.8E-2	8.5E-3
58	3.3E-1	1.3E-4	4.7E-4	1.6E-2	2.2E-1	6.9E-2	8.5E-3
59	3.3E-1	1.3E-4	4.7E-4	1.6E-2	2.2E-1	6.9E-2	8.6E-3
60	3.3E-1	1.3E-4	4.7E-4	1.6E-2	2.2E-1	6.9E-2	8.6E-3
61	3.3E-1	1.3E-4	4.6E-4	1.6E-2	2.2E-1	7.0E-2	8.6E-3
62	3.3E-1	1.3E-4	4.6E-4	1.6E-2	2.2E-1	7.0E-2	8.7E-3
63	3.2E-1	1.2E-4	4.5E-4	1.6E-2	2.1E-1	7.0E-2	8.7E-3
64	3.2E-1	1.2E-4	4.5E-4	1.6E-2	2.1E-1	7.1E-2	8.7E-3
65	3.2E-1	1.2E-4	4.5E-4	1.6E-2	2.1E-1	7.1E-2	8.8E-3
66	3.2E-1	1.2E-4	4.4E-4	1.6E-2	2.1E-1	7.1E-2	8.8E-3
67	3.2E-1	1.2E-4	4.4E-4	1.6E-2	2.1E-1	7.2E-2	8.8E-3
68	3.2E-1	1.2E-4	4.3E-4	1.6E-2	2.1E-1	7.2E-2	8.9E-3
69	3.2E-1	1.2E-4	4.3E-4	1.7E-2	2.0E-1	7.2E-2	8.9E-3
70	3.2E-1	1.2E-4	4.3E-4	1.7E-2	2.0E-1	7.3E-2	9.0E-3
71	3.1E-1	1.2E-4	4.2E-4	1.7E-2	2.0E-1	7.3E-2	9.0E-3
72	3.1E-1	1.1E-4	4.2E-4	1.7E-2	2.0E-1	7.3E-2	9.0E-3
73	3.1E-1	1.1E-4	4.2E-4	1.7E-2	2.0E-1	7.3E-2	9.1E-3
74	3.1E-1	1.1E-4	4.1E-4	1.7E-2	2.0E-1	7.4E-2	9.1E-3
75	3.1E-1	1.1E-4	4.1E-4	1.7E-2	2.0E-1	7.4E-2	9.1E-3
76	3.1E-1	1.1E-4	4.0E-4	1.7E-2	1.9E-1	7.4E-2	9.2E-3
77	3.1E-1	1.1E-4	4.0E-4	1.7E-2	1.9E-1	7.5E-2	9.2E-3
78	3.1E-1	1.1E-4	4.0E-4	1.7E-2	1.9E-1	7.5E-2	9.2E-3
79	3.1E-1	1.1E-4	3.9E-4	1.7E-2	1.9E-1	7.5E-2	9.3E-3
80	3.1E-1	1.1E-4	3.9E-4	1.7E-2	1.9E-1	7.5E-2	9.3E-3
81	3.0E-1	1.1E-4	3.9E-4	1.7E-2	1.9E-1	7.6E-2	9.3E-3
82	3.0E-1	1.0E-4	3.8E-4	1.7E-2	1.8E-1	7.6E-2	9.3E-3
83	3.0E-1	1.0E-4	3.8E-4	1.7E-2	1.8E-1	7.6E-2	9.4E-3
84	3.0E-1	1.0E-4	3.8E-4	1.7E-2	1.8E-1	7.7E-2	9.4E-3
85	3.0E-1	1.0E-4	3.7E-4	1.7E-2	1.8E-1	7.7E-2	9.4E-3
86	3.0E-1	1.0E-4	3.7E-4	1.7E-2	1.8E-1	7.7E-2	9.5E-3
87	3.0E-1	1.0E-4	3.7E-4	1.7E-2	1.8E-1	7.7E-2	9.5E-3
88	3.0E-1	1.0E-4	3.6E-4	1.7E-2	1.8E-1	7.8E-2	9.5E-3
89	3.0E-1	9.9E-5	3.6E-4	1.7E-2	1.7E-1	7.8E-2	9.6E-3
90	2.9E-1	9.8E-5	3.6E-4	1.7E-2	1.7E-1	7.8E-2	9.6E-3
91	2.9E-1	9.7E-5	3.5E-4	1.7E-2	1.7E-1	7.8E-2	9.6E-3
92	2.9E-1	9.6E-5	3.5E-4	1.7E-2	1.7E-1	7.9E-2	9.6E-3
93	2.9E-1	9.6E-5	3.5E-4	1.7E-2	1.7E-1	7.9E-2	9.7E-3
94	2.9E-1	9.5E-5	3.4E-4	1.7E-2	1.7E-1	7.9E-2	9.7E-3
95	2.9E-1	9.4E-5	3.4E-4	1.8E-2	1.7E-1	7.9E-2	9.7E-3
96	2.9E-1	9.3E-5	3.4E-4	1.8E-2	1.7E-1	8.0E-2	9.7E-3
97	2.9E-1	9.3E-5	3.4E-4	1.8E-2	1.6E-1	8.0E-2	9.8E-3
98	2.9E-1	9.2E-5	3.3E-4	1.8E-2	1.6E-1	8.0E-2	9.8E-3
99	2.9E-1	9.1E-5	3.3E-4	1.8E-2	1.6E-1	8.0E-2	9.8E-3
100	2.9E-1	9.0E-5	3.3E-4	1.8E-2	1.6E-1	8.0E-2	9.9E-3
110	2.8E-1	8.4E-5	3.0E-4	1.8E-2	1.5E-1	8.3E-2	1.0E-2
120	2.7E-1	7.8E-5	2.7E-4	1.8E-2	1.4E-1	8.4E-2	1.0E-2
130	2.6E-1	7.2E-5	2.5E-4	1.8E-2	1.3E-1	8.6E-2	1.1E-2
140	2.5E-1	6.8E-5	2.3E-4	1.9E-2	1.2E-1	8.8E-2	1.1E-2
150	2.5E-1	6.3E-5	2.1E-4	1.9E-2	1.1E-1	8.9E-2	1.1E-2
160	2.4E-1	5.9E-5	1.9E-4	1.9E-2	1.0E-1	9.0E-2	1.1E-2
170	2.3E-1	5.5E-5	1.8E-4	1.9E-2	9.4E-2	9.1E-2	1.1E-2
180	2.3E-1	5.2E-5	1.6E-4	1.9E-2	8.7E-2	9.2E-2	1.1E-2
190	2.2E-1	4.8E-5	1.5E-4	1.9E-2	8.1E-2	9.3E-2	1.1E-2
200	2.2E-1	4.5E-5	1.4E-4	1.9E-2	7.5E-2	9.4E-2	1.1E-2
210	2.1E-1	4.3E-5	1.3E-4	1.9E-2	7.0E-2	9.4E-2	1.1E-2
220	2.1E-1	4.0E-5	1.2E-4	1.9E-2	6.5E-2	9.5E-2	1.2E-2
230	2.0E-1	3.8E-5	1.1E-4	1.9E-2	6.0E-2	9.5E-2	1.2E-2
240	2.0E-1	3.6E-5	9.7E-5	1.9E-2	5.6E-2	9.5E-2	1.2E-2
250	2.0E-1	3.4E-5	8.9E-5	1.9E-2	5.2E-2	9.5E-2	1.2E-2
260	1.9E-1	3.2E-5	8.2E-5	1.9E-2	4.8E-2	9.6E-2	1.2E-2
270	1.9E-1	3.0E-5	7.5E-5	1.9E-2	4.5E-2	9.6E-2	1.2E-2
280	1.9E-1	2.8E-5	6.9E-5	1.9E-2	4.2E-2	9.6E-2	1.2E-2
290	1.8E-1	2.7E-5	6.4E-5	1.8E-2	3.9E-2	9.5E-2	1.2E-2
300	1.8E-1	2.5E-5	5.9E-5	1.8E-2	3.6E-2	9.5E-2	1.2E-2
310	1.8E-1	2.4E-5	5.4E-5	1.8E-2	3.4E-2	9.5E-2	1.2E-2
320	1.7E-1	2.3E-5	5.0E-5	1.8E-2	3.2E-2	9.5E-2	1.2E-2
330	1.7E-1	2.2E-5	4.6E-5	1.8E-2	2.9E-2	9.5E-2	1.2E-2
340	1.7E-1	2.1E-5	4.2E-5	1.8E-2	2.7E-2	9.4E-2	1.2E-2
350	1.7E-1	2.0E-5	3.9E-5	1.8E-2	2.6E-2	9.4E-2	1.2E-2
360	1.6E-1	1.9E-5	3.6E-5	1.8E-2	2.4E-2	9.4E-2	1.2E-2
365	1.6E-1	1.8E-5	3.4E-5	1.8E-2	2.3E-2	9.4E-2	1.2E-2
370	1.6E-1	1.8E-5	3.3E-5	1.7E-2	2.2E-2	9.3E-2	1.2E-2
380	1.6E-1	1.7E-5	3.1E-5	1.7E-2	2.1E-2	9.3E-2	1.1E-2
390	1.6E-1	1.6E-5	2.8E-5	1.7E-2	2.0E-2	9.3E-2	1.1E-2
400	1.6E-1	1.6E-5	2.6E-5	1.7E-2	1.8E-2	9.2E-2	1.1E-2
410	1.5E-1	1.5E-5	2.4E-5	1.7E-2	1.7E-2	9.2E-2	1.1E-2
420	1.5E-1	1.5E-5	2.2E-5	1.7E-2	1.6E-2	9.1E-2	1.1E-2
430	1.5E-1	1.4E-5	2.1E-5	1.7E-2	1.5E-2	9.1E-2	1.1E-2
440	1.5E-1	1.3E-5	1.9E-5	1.6E-2	1.4E-2	9.0E-2	1.1E-2
450	1.5E-1	1.3E-5	1.8E-5	1.6E-2	1.3E-2	8.9E-2	1.1E-2
460	1.4E-1	1.2E-5	1.7E-5	1.6E-2	1.2E-2	8.9E-2	1.1E-2
470	1.4E-1	1.2E-5	1.5E-5	1.6E-2	1.2E-2	8.8E-2	1.1E-2
480	1.4E-1	1.2E-5	1.4E-5	1.6E-2	1.1E-2	8.8E-2	1.1E-2
490	1.4E-1	1.1E-5	1.3E-5	1.6E-2	1.0E-2	8.7E-2	1.1E-2
500	1.4E-1	1.1E-5	1.3E-5	1.6E-2	9.5E-3	8.7E-2	1.1E-2
510	1.4E-1	1.0E-5	1.2E-5	1.5E-2	9.0E-3	8.6E-2	1.1E-2
520	1.3E-1	1.0E-5	1.1E-5	1.5E-2	8.4E-3	8.5E-2	1.1E-2
530	1.3E-1	9.9E-6	1.0E-5	1.5E-2	7.9E-3	8.5E-2	1.1E-2
540	1.3E-1	9.6E-6	9.6E-6	1.5E-2	7.5E-3	8.4E-2	1.1E-2
550	1.3E-1	9.3E-6	9.0E-6	1.5E-2	7.0E-3	8.4E-2	1.0E-2
560	1.3E-1	9.0E-6	8.4E-6	1.5E-2	6.6E-3	8.3E-2	1.0E-2
570	1.3E-1	8.8E-6	7.9E-6	1.4E-2	6.3E-3	8.2E-2	1.0E-2
580	1.3E-1	8.5E-6	7.4E-6	1.4E-2	5.9E-3	8.2E-2	1.0E-2
590	1.2E-1	8.3E-6	7.0E-6	1.4E-2	5.6E-3	8.1E-2	1.0E-2
600	1.2E-1	8.1E-6	6.6E-6	1.4E-2	5.3E-3	8.0E-2	1.0E-2
610	1.2E-1	7.9E-6	6.2E-6	1.4E-2	5.0E-3	8.0E-2	1.0E-2
620	1.2E-1	7.7E-6	5.9E-6	1.4E-2	4.7E-3	7.9E-2	1.0E-2
630	1.2E-1	7.5E-6	5.6E-6	1.4E-2	4.5E-3	7.8E-2	9.9E-3
640	1.2E-1	7.4E-6	5.3E-6	1.3E-2	4.2E-3	7.8E-2	9.8E-3
650	1.2E-1	7.2E-6	5.0E-6	1.3E-2	4.0E-3	7.7E-2	9.8E-3
660	1.2E-1	7.0E-6	4.8E-6	1.3E-2	3.8E-3	7.7E-2	9.7E-3
670	1.1E-1	6.9E-6	4.5E-6	1.3E-2	3.6E-3	7.6E-2	9.6E-3
680	1.1E-1	6.7E-6	4.3E-6	1.3E-2	3.4E-3	7.5E-2	9.6E-3
690	1.1E-1	6.6E-6	4.1E-6	1.3E-2	3.3E-3	7.5E-2	9.5E-3
700	1.1E-1	6.4E-6	3.9E-6	1.3E-2	3.1E-3	7.4E-2	9.4E-3
710	1.1E-1	6.3E-6	3.7E-6	1.2E-2	3.0E-3	7.3E-2	9.3E-3
720	1.1E-1	6.2E-6	3.6E-6	1.2E-2	2.8E-3	7.3E-2	9.3E-3
730	1.1E-1	6.1E-6	3.4E-6	1.2E-2	2.7E-3	7.2E-2	9.2E-3
740	1.1E-1	6.0E-6	3.3E-6	1.2E-2	2.6E-3	7.2E-2	9.1E-3
750	1.1E-1	5.8E-6	3.2E-6	1.2E-2	2.4E-3	7.1E-2	9.0E-3
760	1.0E-1	5.7E-6	3.0E-6	1.2E-2	2.3E-3	7.0E-2	9.0E-3
770	1.0E-1	5.6E-6	2.9E-6	1.2E-2	2.2E-3	7.0E-2	8.9E-3
780	1.0E-1	5.5E-6	2.8E-6	1.1E-2	2.1E-3	6.9E-2	8.8E-3
790	1.0E-1	5.4E-6	2.7E-6	1.1E-2	2.0E-3	6.9E-2	8.7E-3
800	1.0E-1	5.3E-6	2.6E-6	1.1E-2	2.0E-3	6.8E-2	8.7E-3
810	1.0E-1	5.2E-6	2.5E-6	1.1E-2	1.9E-3	6.7E-2	8.6E-3
820	9.9E-2	5.2E-6	2.4E-6	1.1E-2	1.8E-3	6.7E-2	8.5E-3
830	9.8E-2	5.1E-6	2.3E-6	1.1E-2	1.7E-3	6.6E-2	8.5E-3
840	9.7E-2	5.0E-6	2.3E-6	1.1E-2	1.7E-3	6.6E-2	8.4E-3
850	9.6E-2	4.9E-6	2.2E-6	1.1E-2	1.6E-3	6.5E-2	8.3E-3
860	9.5E-2	4.8E-6	2.1E-6	1.0E-2	1.5E-3	6.4E-2	8.2E-3
870	9.4E-2	4.8E-6	2.1E-6	1.0E-2	1.5E-3	6.4E-2	8.2E-3
880	9.3E-2	4.7E-6	2.0E-6	1.0E-2	1.4E-3	6.3E-2	8.1E-3
890	9.2E-2	4.6E-6	1.9E-6	1.0E-2	1.4E-3	6.3E-2	8.0E-3
900	9.1E-2	4.5E-6	1.9E-6	1.0E-2	1.3E-3	6.2E-2	8.0E-3
910	9.0E-2	4.5E-6	1.8E-6	9.9E-3	1.3E-3	6.2E-2	7.9E-3
920	9.0E-2	4.4E-6	1.8E-6	9.8E-3	1.3E-3	6.1E-2	7.8E-3
930	8.9E-2	4.3E-6	1.7E-6	9.7E-3	1.2E-3	6.0E-2	7.8E-3
940	8.8E-2	4.3E-6	1.7E-6	9.6E-3	1.2E-3	6.0E-2	7.7E-3
950	8.7E-2	4.2E-6	1.7E-6	9.5E-3	1.1E-3	5.9E-2	7.6E-3
960	8.6E-2	4.2E-6	1.6E-6	9.4E-3	1.1E-3	5.9E-2	7.5E-3
970	8.5E-2	4.1E-6	1.6E-6	9.3E-3	1.1E-3	5.8E-2	7.5E-3
980	8.5E-2	4.0E-6	1.5E-6	9.2E-3	1.0E-3	5.8E-2	7.4E-3
990	8.4E-2	4.0E-6	1.5E-6	9.1E-3	1.0E-3	5.7E-2	7.3E-3
1000	8.3E-2	3.9E-6	1.5E-6	9.0E-3	9.8E-4	5.7E-2	7.3E-3
1010	8.2E-2	3.9E-6	1.4E-6	8.9E-3	9.6E-4	5.6E-2	7.2E-3
1020	8.1E-2	3.8E-6	1.4E-6	8.8E-3	9.3E-4	5.6E-2	7.2E-3
1030	8.0E-2	3.8E-6	1.4E-6	8.7E-3	9.1E-4	5.5E-2	7.1E-3
1040	8.0E-2	3.7E-6	1.3E-6	8.6E-3	8.9E-4	5.5E-2	7.0E-3
1050	7.9E-2	3.7E-6	1.3E-6	8.5E-3	8.6E-4	5.4E-2	7.0E-3
1060	7.8E-2	3.6E-6	1.3E-6	8.4E-3	8.4E-4	5.4E-2	6.9E-3
1070	7.7E-2	3.6E-6	1.2E-6	8.3E-3	8.2E-4	5.3E-2	6.8E-3
1080	7.7E-2	3.5E-6	1.2E-6	8.2E-3	8.0E-4	5.3E-2	6.8E-3
1090	7.6E-2	3.5E-6	1.2E-6	8.1E-3	7.9E-4	5.2E-2	6.7E-3
1095	7.6E-2	3.4E-6	1.2E-6	8.1E-3	7.8E-4	5.2E-2	6.7E-3
1100	7.5E-2	3.4E-6	1.2E-6	8.0E-3	7.7E-4	5.2E-2	6.6E-3
1200	6.8E-2	3.0E-6	9.6E-7	7.2E-3	6.3E-4	4.7E-2	6.1E-3
1300	6.2E-2	2.6E-6	8.0E-7	6.4E-3	5.3E-4	4.3E-2	5.5E-3
1400	5.6E-2	2.3E-6	6.7E-7	5.8E-3	4.6E-4	3.9E-2	5.0E-3
1500	5.1E-2	2.1E-6	5.7E-7	5.2E-3	4.0E-4	3.5E-2	4.5E-3
1600	4.6E-2	1.8E-6	4.9E-7	4.6E-3	3.6E-4	3.2E-2	4.1E-3
1700	4.2E-2	1.6E-6	4.2E-7	4.2E-3	3.2E-4	2.9E-2	3.7E-3
1800	3.8E-2	1.5E-6	3.6E-7	3.7E-3	2.8E-4	2.7E-2	3.4E-3
1900	3.4E-2	1.3E-6	3.1E-7	3.4E-3	2.5E-4	2.4E-2	3.1E-3
2000	3.1E-2	1.1E-6	2.7E-7	3.0E-3	2.3E-4	2.2E-2	2.8E-3
2100	2.8E-2	1.0E-6	2.4E-7	2.7E-3	2.1E-4	2.0E-2	2.5E-3
2200	2.5E-2	9.1E-7	2.1E-7	2.4E-3	1.8E-4	1.8E-2	2.3E-3
2300	2.3E-2	8.1E-7	1.8E-7	2.2E-3	1.7E-4	1.6E-2	2.0E-3
2400	2.1E-2	7.2E-7	1.6E-7	2.0E-3	1.5E-4	1.5E-2	1.8E-3
2500	1.9E-2	6.4E-7	1.4E-7	1.8E-3	1.3E-4	1.3E-2	1.7E-3
2600	1.7E-2	5.7E-7	1.2E-7	1.6E-3	1.2E-4	1.2E-2	1.5E-3
2700	1.5E-2	5.1E-7	1.1E-7	1.4E-3	1.1E-4	1.1E-2	1.4E-3
2800	1.4E-2	4.6E-7	9.8E-8	1.3E-3	9.8E-5	1.0E-2	1.2E-3
2900	1.3E-2	4.1E-7	8.7E-8	1.2E-3	8.9E-5	9.0E-3	1.1E-3
3000	1.1E-2	3.6E-7	7.7E-8	1.1E-3	8.0E-5	8.2E-3	1.0E-3
3100	1.0E-2	3.3E-7	6.8E-8	9.5E-4	7.2E-5	7.4E-3	9.0E-4
3200	9.3E-3	2.9E-7	6.1E-8	8.6E-4	6.5E-5	6.7E-3	8.2E-4
3300	8.4E-3	2.6E-7	5.4E-8	7.7E-4	5.9E-5	6.1E-3	7.4E-4
3400	7.6E-3	2.3E-7	4.8E-8	7.0E-4	5.3E-5	5.5E-3	6.7E-4
3500	6.9E-3	2.1E-7	4.3E-8	6.3E-4	4.8E-5	5.0E-3	6.0E-4
3600	6.2E-3	1.9E-7	3.8E-8	5.7E-4	4.3E-5	4.5E-3	5.4E-4
3650	5.9E-3	1.8E-7	3.6E-8	5.4E-4	4.1E-5	4.3E-3	5.1E-4
4000	4.1E-3	1.2E-7	2.4E-8	3.7E-4	2.8E-5	3.0E-3	3.6E-4
5000	1.5E-3	4.0E-8	8.1E-9	1.3E-4	1.0E-5	1.1E-3	1.3E-4
6000	5.5E-4	1.4E-8	2.7E-9	4.8E-5	3.7E-6	4.1E-4	4.5E-5
7000	2.0E-4	4.7E-9	9.3E-10	1.7E-5	1.3E-6	1.5E-4	1.6E-5
8000	7.3E-5	1.6E-9	3.2E-10	6.3E-6	4.8E-7	5.5E-5	5.7E-6
9000	2.7E-5	5.7E-10	1.1E-10	2.3E-6	1.7E-7	2.0E-5	2.0E-6
10000	9.8E-6	2.0E-10	-	8.2E-7	6.2E-8	7.5E-6	7.1E-7
11000	3.6E-6	-	-	3.0E-7	2.2E-8	2.7E-6	2.5E-7
12000	1.3E-6	-	-	1.1E-7	8.0E-9	1.0E-6	9.0E-8
13000	4.8E-7	-	-	3.9E-8	2.9E-9	3.7E-7	3.2E-8
14000	1.8E-7	-	-	1.4E-8	1.0E-9	1.4E-7	1.1E-8
15000	6.4E-8	-	-	5.1E-9	3.8E-10	5.0E-8	4.1E-9
16000	2.3E-8	-	-	1.8E-9	1.4E-10	1.8E-8	1.5E-9
