Radionuclide	Ce-144
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	5.5E-2	1.8E-1	2.9E-1
0.083333	9.9E-1	-	-	5.2E-2	2.0E-1	3.4E-1
0.125	9.9E-1	-	-	5.2E-2	2.1E-1	3.6E-1
0.25	9.9E-1	-	-	5.2E-2	2.3E-1	3.7E-1
0.375	9.8E-1	-	-	5.2E-2	2.3E-1	3.9E-1
0.5	9.8E-1	-	-	5.2E-2	2.4E-1	4.0E-1
0.625	9.8E-1	-	-	5.1E-2	2.5E-1	4.1E-1
0.75	9.7E-1	-	-	4.9E-2	2.5E-1	4.2E-1
0.875	9.7E-1	-	-	4.7E-2	2.6E-1	4.3E-1
1	9.6E-1	1.8E-2	1.4E-2	4.4E-2	2.6E-1	4.4E-1
1.125	9.6E-1	-	-	4.1E-2	2.7E-1	4.4E-1
1.25	9.6E-1	-	-	3.9E-2	2.7E-1	4.5E-1
1.375	9.5E-1	-	-	3.6E-2	2.7E-1	4.5E-1
1.5	9.5E-1	-	-	3.3E-2	2.8E-1	4.6E-1
1.625	9.5E-1	-	-	3.0E-2	2.8E-1	4.6E-1
1.75	9.4E-1	-	-	2.8E-2	2.8E-1	4.7E-1
1.875	9.4E-1	-	-	2.5E-2	2.8E-1	4.7E-1
2	9.4E-1	2.8E-3	2.5E-2	2.3E-2	2.9E-1	4.7E-1
2.25	9.3E-1	-	-	1.9E-2	2.9E-1	4.8E-1
2.5	9.2E-1	-	-	1.6E-2	2.9E-1	4.8E-1
2.75	9.2E-1	-	-	1.4E-2	2.9E-1	4.8E-1
3	9.2E-1	1.8E-3	1.4E-2	1.1E-2	2.9E-1	4.8E-1
3.25	9.1E-1	-	-	9.8E-3	2.9E-1	4.9E-1
3.5	9.1E-1	-	-	8.5E-3	2.9E-1	4.9E-1
3.75	9.1E-1	-	-	7.5E-3	3.0E-1	4.9E-1
4	9.1E-1	1.3E-3	6.2E-3	6.7E-3	3.0E-1	4.9E-1
4.25	9.1E-1	-	-	6.1E-3	3.0E-1	4.9E-1
4.5	9.0E-1	-	-	5.6E-3	3.0E-1	4.9E-1
4.75	9.0E-1	-	-	5.2E-3	3.0E-1	4.9E-1
5	9.0E-1	1.1E-3	3.0E-3	4.9E-3	3.0E-1	4.9E-1
5.5	9.0E-1	-	-	4.5E-3	3.0E-1	4.9E-1
6	9.0E-1	9.3E-4	1.8E-3	4.2E-3	3.0E-1	4.9E-1
6.5	8.9E-1	-	-	4.0E-3	3.0E-1	4.8E-1
7	8.9E-1	8.2E-4	1.3E-3	3.9E-3	3.0E-1	4.8E-1
7.5	8.9E-1	-	-	3.8E-3	3.0E-1	4.8E-1
8	8.9E-1	7.4E-4	1.1E-3	3.8E-3	2.9E-1	4.8E-1
8.5	8.9E-1	-	-	3.7E-3	2.9E-1	4.8E-1
9	8.8E-1	6.6E-4	1.0E-3	3.7E-3	2.9E-1	4.8E-1
9.5	8.8E-1	-	-	3.6E-3	2.9E-1	4.8E-1
10	8.8E-1	6.0E-4	9.8E-4	3.6E-3	2.9E-1	4.8E-1
11	8.8E-1	5.4E-4	9.4E-4	3.6E-3	2.9E-1	4.8E-1
12	8.7E-1	4.9E-4	9.2E-4	3.5E-3	2.9E-1	4.7E-1
13	8.7E-1	4.5E-4	8.9E-4	3.5E-3	2.9E-1	4.7E-1
14	8.7E-1	4.0E-4	8.7E-4	3.4E-3	2.9E-1	4.7E-1
15	8.6E-1	3.7E-4	8.5E-4	3.4E-3	2.9E-1	4.7E-1
16	8.6E-1	3.3E-4	8.3E-4	3.4E-3	2.9E-1	4.7E-1
17	8.6E-1	3.0E-4	8.1E-4	3.3E-3	2.9E-1	4.6E-1
18	8.5E-1	2.7E-4	7.9E-4	3.3E-3	2.9E-1	4.6E-1
19	8.5E-1	2.5E-4	7.7E-4	3.2E-3	2.9E-1	4.6E-1
20	8.5E-1	2.2E-4	7.5E-4	3.2E-3	2.9E-1	4.6E-1
21	8.4E-1	2.0E-4	7.4E-4	3.2E-3	2.9E-1	4.6E-1
22	8.4E-1	1.9E-4	7.2E-4	3.1E-3	2.9E-1	4.6E-1
23	8.4E-1	1.7E-4	7.0E-4	3.1E-3	2.9E-1	4.5E-1
24	8.4E-1	1.5E-4	6.9E-4	3.1E-3	2.8E-1	4.5E-1
25	8.3E-1	1.4E-4	6.7E-4	3.0E-3	2.8E-1	4.5E-1
26	8.3E-1	1.3E-4	6.5E-4	3.0E-3	2.8E-1	4.5E-1
27	8.3E-1	1.2E-4	6.4E-4	3.0E-3	2.8E-1	4.5E-1
28	8.2E-1	1.1E-4	6.2E-4	2.9E-3	2.8E-1	4.4E-1
29	8.2E-1	9.7E-5	6.1E-4	2.9E-3	2.8E-1	4.4E-1
30	8.2E-1	8.9E-5	5.9E-4	2.9E-3	2.8E-1	4.4E-1
31	8.2E-1	8.2E-5	5.8E-4	2.8E-3	2.8E-1	4.4E-1
32	8.1E-1	7.5E-5	5.7E-4	2.8E-3	2.8E-1	4.4E-1
33	8.1E-1	6.9E-5	5.5E-4	2.8E-3	2.8E-1	4.4E-1
34	8.1E-1	6.4E-5	5.4E-4	2.8E-3	2.8E-1	4.4E-1
35	8.1E-1	5.9E-5	5.3E-4	2.7E-3	2.8E-1	4.3E-1
36	8.0E-1	5.5E-5	5.2E-4	2.7E-3	2.8E-1	4.3E-1
37	8.0E-1	5.1E-5	5.0E-4	2.7E-3	2.8E-1	4.3E-1
38	8.0E-1	4.7E-5	4.9E-4	2.7E-3	2.8E-1	4.3E-1
39	8.0E-1	4.4E-5	4.8E-4	2.6E-3	2.8E-1	4.3E-1
40	7.9E-1	4.1E-5	4.7E-4	2.6E-3	2.8E-1	4.3E-1
41	7.9E-1	3.8E-5	4.6E-4	2.6E-3	2.7E-1	4.2E-1
42	7.9E-1	3.6E-5	4.5E-4	2.6E-3	2.7E-1	4.2E-1
43	7.9E-1	3.4E-5	4.4E-4	2.5E-3	2.7E-1	4.2E-1
44	7.8E-1	3.2E-5	4.3E-4	2.5E-3	2.7E-1	4.2E-1
