Radionuclide	Cf-251
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	6.0E-2	2.1E-1	1.2E-1
0.083333	9.7E-1	-	-	5.6E-2	2.8E-1	1.3E-1
0.125	9.6E-1	-	-	5.3E-2	3.2E-1	1.4E-1
0.25	9.3E-1	-	-	5.2E-2	3.6E-1	1.5E-1
0.375	9.2E-1	-	-	5.2E-2	3.8E-1	1.5E-1
0.5	9.1E-1	-	-	5.2E-2	4.0E-1	1.6E-1
0.625	9.1E-1	-	-	5.1E-2	4.1E-1	1.6E-1
0.75	9.0E-1	-	-	4.9E-2	4.2E-1	1.7E-1
0.875	9.0E-1	-	-	4.7E-2	4.3E-1	1.7E-1
1	8.9E-1	9.6E-2	1.3E-2	4.4E-2	4.4E-1	1.8E-1
1.125	8.9E-1	-	-	4.1E-2	4.4E-1	1.8E-1
1.25	8.8E-1	-	-	3.9E-2	4.5E-1	1.8E-1
1.375	8.8E-1	-	-	3.6E-2	4.5E-1	1.8E-1
1.5	8.7E-1	-	-	3.3E-2	4.6E-1	1.8E-1
1.625	8.7E-1	-	-	3.0E-2	4.6E-1	1.9E-1
1.75	8.6E-1	-	-	2.7E-2	4.7E-1	1.9E-1
1.875	8.6E-1	-	-	2.5E-2	4.7E-1	1.9E-1
2	8.6E-1	1.1E-2	2.4E-2	2.3E-2	4.8E-1	1.9E-1
2.25	8.5E-1	-	-	1.9E-2	4.8E-1	1.9E-1
2.5	8.4E-1	-	-	1.5E-2	4.8E-1	1.9E-1
2.75	8.4E-1	-	-	1.3E-2	4.9E-1	2.0E-1
3	8.4E-1	5.3E-3	1.4E-2	1.0E-2	4.9E-1	2.0E-1
3.25	8.3E-1	-	-	8.7E-3	4.9E-1	2.0E-1
3.5	8.3E-1	-	-	7.3E-3	4.9E-1	2.0E-1
