Radionuclide	Gd-151
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	5.9E-6	3.8E-6
0.083333	1.0E+0	-	-	1.0E+0	2.3E-5	1.1E-5
0.125	1.0E+0	-	-	1.0E+0	4.5E-5	1.9E-5
0.25	1.0E+0	-	-	1.0E+0	1.0E-4	3.7E-5
0.375	9.9E-1	-	-	9.9E-1	1.4E-4	4.8E-5
0.5	9.7E-1	-	-	9.7E-1	1.6E-4	5.4E-5
0.625	9.3E-1	-	-	9.3E-1	1.7E-4	5.7E-5
0.75	8.9E-1	-	-	8.9E-1	1.8E-4	6.0E-5
0.875	8.4E-1	-	-	8.4E-1	1.8E-4	6.2E-5
1	7.8E-1	8.3E-5	2.1E-1	7.8E-1	1.9E-4	6.3E-5
1.125	7.2E-1	-	-	7.2E-1	1.9E-4	6.5E-5
1.25	6.5E-1	-	-	6.5E-1	2.0E-4	6.6E-5
1.375	5.9E-1	-	-	5.9E-1	2.0E-4	6.7E-5
1.5	5.2E-1	-	-	5.2E-1	2.0E-4	6.7E-5
1.625	4.6E-1	-	-	4.6E-1	2.0E-4	6.8E-5
1.75	4.1E-1	-	-	4.1E-1	2.1E-4	6.9E-5
1.875	3.6E-1	-	-	3.6E-1	2.1E-4	6.9E-5
2	3.1E-1	1.1E-5	4.7E-1	3.1E-1	2.1E-4	7.0E-5
2.25	2.3E-1	-	-	2.3E-1	2.1E-4	7.1E-5
2.5	1.7E-1	-	-	1.7E-1	2.1E-4	7.1E-5
2.75	1.2E-1	-	-	1.2E-1	2.2E-4	7.2E-5
3	8.6E-2	4.5E-6	2.2E-1	8.5E-2	2.2E-4	7.2E-5
3.25	6.0E-2	-	-	6.0E-2	2.2E-4	7.2E-5
3.5	4.2E-2	-	-	4.2E-2	2.2E-4	7.2E-5
3.75	2.9E-2	-	-	2.9E-2	2.2E-4	7.2E-5
4	2.0E-2	2.1E-6	6.5E-2	2.0E-2	2.2E-4	7.2E-5
4.25	1.4E-2	-	-	1.3E-2	2.2E-4	7.2E-5
4.5	9.3E-3	-	-	9.0E-3	2.2E-4	7.2E-5
4.75	6.4E-3	-	-	6.0E-3	2.2E-4	7.2E-5
5	4.4E-3	1.1E-6	1.5E-2	4.0E-3	2.2E-4	7.2E-5
5.5	2.1E-3	-	-	1.8E-3	2.2E-4	7.2E-5
6	1.1E-3	7.6E-7	3.2E-3	7.7E-4	2.2E-4	7.2E-5
6.5	7.0E-4	-	-	3.3E-4	2.2E-4	7.2E-5
7	5.1E-4	5.8E-7	6.2E-4	1.4E-4	2.2E-4	7.1E-5
7.5	4.3E-4	-	-	6.0E-5	2.2E-4	7.1E-5
8	4.0E-4	5.0E-7	1.1E-4	2.6E-5	2.2E-4	7.1E-5
8.5	3.8E-4	-	-	1.2E-5	2.2E-4	7.1E-5
9	3.7E-4	4.4E-7	2.0E-5	6.0E-6	2.2E-4	7.1E-5
9.5	3.7E-4	-	-	3.5E-6	2.2E-4	7.0E-5
10	3.7E-4	4.0E-7	3.5E-6	2.5E-6	2.1E-4	7.0E-5
11	3.6E-4	3.7E-7	7.0E-7	2.0E-6	2.1E-4	7.0E-5
12	3.6E-4	3.4E-7	2.3E-7	1.8E-6	2.1E-4	6.9E-5
13	3.6E-4	3.2E-7	1.5E-7	1.8E-6	2.1E-4	6.9E-5
14	3.6E-4	3.0E-7	1.3E-7	1.8E-6	2.1E-4	6.8E-5
15	3.5E-4	2.8E-7	1.3E-7	1.8E-6	2.1E-4	6.8E-5
16	3.5E-4	2.6E-7	1.2E-7	1.7E-6	2.1E-4	6.7E-5
17	3.5E-4	2.4E-7	1.2E-7	1.7E-6	2.1E-4	6.7E-5
18	3.5E-4	2.3E-7	1.2E-7	1.7E-6	2.1E-4	6.6E-5
19	3.5E-4	2.1E-7	1.1E-7	1.7E-6	2.1E-4	6.6E-5
20	3.4E-4	2.0E-7	1.1E-7	1.6E-6	2.1E-4	6.5E-5
21	3.4E-4	1.9E-7	1.1E-7	1.6E-6	2.0E-4	6.5E-5
22	3.4E-4	1.8E-7	1.1E-7	1.6E-6	2.0E-4	6.5E-5
23	3.4E-4	1.7E-7	1.0E-7	1.6E-6	2.0E-4	6.4E-5
24	3.3E-4	1.7E-7	1.0E-7	1.6E-6	2.0E-4	6.4E-5
25	3.3E-4	1.6E-7	9.7E-8	1.6E-6	2.0E-4	6.3E-5
26	3.3E-4	1.5E-7	9.5E-8	1.5E-6	2.0E-4	6.3E-5
27	3.3E-4	1.5E-7	9.2E-8	1.5E-6	2.0E-4	6.2E-5
28	3.3E-4	1.4E-7	9.0E-8	1.5E-6	2.0E-4	6.2E-5
29	3.2E-4	1.3E-7	8.8E-8	1.5E-6	2.0E-4	6.2E-5
30	3.2E-4	1.3E-7	8.5E-8	1.5E-6	2.0E-4	6.1E-5
31	3.2E-4	1.3E-7	8.3E-8	1.4E-6	1.9E-4	6.1E-5
32	3.2E-4	1.2E-7	8.1E-8	1.4E-6	1.9E-4	6.0E-5
33	3.2E-4	1.2E-7	7.9E-8	1.4E-6	1.9E-4	6.0E-5
34	3.1E-4	1.2E-7	7.7E-8	1.4E-6	1.9E-4	6.0E-5
35	3.1E-4	1.1E-7	7.5E-8	1.4E-6	1.9E-4	5.9E-5
36	3.1E-4	1.1E-7	7.3E-8	1.4E-6	1.9E-4	5.9E-5
37	3.1E-4	1.1E-7	7.1E-8	1.3E-6	1.9E-4	5.8E-5
38	3.1E-4	1.0E-7	7.0E-8	1.3E-6	1.9E-4	5.8E-5
39	3.0E-4	1.0E-7	6.8E-8	1.3E-6	1.9E-4	5.8E-5
40	3.0E-4	1.0E-7	6.6E-8	1.3E-6	1.9E-4	5.7E-5
41	3.0E-4	9.9E-8	6.5E-8	1.3E-6	1.9E-4	5.7E-5
42	3.0E-4	9.7E-8	6.3E-8	1.3E-6	1.9E-4	5.7E-5
43	3.0E-4	9.5E-8	6.1E-8	1.3E-6	1.8E-4	5.6E-5
44	3.0E-4	9.4E-8	6.0E-8	1.2E-6	1.8E-4	5.6E-5
45	2.9E-4	9.2E-8	5.8E-8	1.2E-6	1.8E-4	5.5E-5
46	2.9E-4	9.1E-8	5.7E-8	1.2E-6	1.8E-4	5.5E-5
47	2.9E-4	9.0E-8	5.6E-8	1.2E-6	1.8E-4	5.5E-5
48	2.9E-4	8.8E-8	5.4E-8	1.2E-6	1.8E-4	5.4E-5
49	2.9E-4	8.7E-8	5.3E-8	1.2E-6	1.8E-4	5.4E-5
50	2.8E-4	8.6E-8	5.2E-8	1.2E-6	1.8E-4	5.4E-5
51	2.8E-4	8.5E-8	5.0E-8	1.1E-6	1.8E-4	5.3E-5
52	2.8E-4	8.4E-8	4.9E-8	1.1E-6	1.8E-4	5.3E-5
53	2.8E-4	8.3E-8	4.8E-8	1.1E-6	1.8E-4	5.3E-5
54	2.8E-4	8.2E-8	4.7E-8	1.1E-6	1.8E-4	5.2E-5
55	2.8E-4	8.1E-8	4.6E-8	1.1E-6	1.7E-4	5.2E-5
56	2.7E-4	8.0E-8	4.5E-8	1.1E-6	1.7E-4	5.2E-5
57	2.7E-4	8.0E-8	4.3E-8	1.1E-6	1.7E-4	5.1E-5
58	2.7E-4	7.9E-8	4.2E-8	1.1E-6	1.7E-4	5.1E-5
59	2.7E-4	7.8E-8	4.1E-8	1.1E-6	1.7E-4	5.1E-5
60	2.7E-4	7.7E-8	4.0E-8	1.0E-6	1.7E-4	5.0E-5
61	2.7E-4	7.6E-8	4.0E-8	1.0E-6	1.7E-4	5.0E-5
62	2.6E-4	7.6E-8	3.9E-8	1.0E-6	1.7E-4	5.0E-5
63	2.6E-4	7.5E-8	3.8E-8	1.0E-6	1.7E-4	4.9E-5
64	2.6E-4	7.4E-8	3.7E-8	1.0E-6	1.7E-4	4.9E-5
65	2.6E-4	7.4E-8	3.6E-8	9.8E-7	1.7E-4	4.9E-5
66	2.6E-4	7.3E-8	3.5E-8	9.7E-7	1.7E-4	4.8E-5
67	2.6E-4	7.2E-8	3.4E-8	9.6E-7	1.6E-4	4.8E-5
