Radionuclide	Tc-98
Route of Intake	Inhalation
Material	Aerosols Type S, fA=9E-3
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	6.1E-1	-	-	3.6E-2	5.2E-1	1.5E-5	2.2E-5	5.1E-5
0.083333	6.1E-1	-	-	4.4E-2	5.2E-1	2.5E-5	4.0E-5	1.1E-4
0.125	6.1E-1	-	-	5.0E-2	5.1E-1	3.3E-5	5.8E-5	1.6E-4
0.25	6.1E-1	-	-	6.2E-2	5.1E-1	4.7E-5	1.1E-4	2.9E-4
0.375	6.0E-1	-	-	7.1E-2	5.0E-1	5.3E-5	1.6E-4	3.6E-4
0.5	6.0E-1	-	-	7.7E-2	5.0E-1	5.3E-5	2.0E-4	3.7E-4
0.625	6.0E-1	-	-	8.1E-2	5.0E-1	5.2E-5	2.3E-4	3.5E-4
0.75	6.0E-1	-	-	8.4E-2	5.0E-1	4.9E-5	2.6E-4	3.2E-4
0.875	5.9E-1	-	-	8.5E-2	4.9E-1	4.6E-5	2.7E-4	2.8E-4
1	5.9E-1	1.0E-3	1.3E-2	8.4E-2	4.9E-1	4.2E-5	2.8E-4	2.5E-4
1.125	5.8E-1	-	-	8.3E-2	4.9E-1	3.9E-5	2.9E-4	2.2E-4
1.25	5.8E-1	-	-	8.1E-2	4.9E-1	3.6E-5	2.9E-4	1.9E-4
1.375	5.7E-1	-	-	7.8E-2	4.9E-1	3.3E-5	2.9E-4	1.7E-4
1.5	5.6E-1	-	-	7.5E-2	4.8E-1	3.1E-5	2.9E-4	1.5E-4
1.625	5.6E-1	-	-	7.1E-2	4.8E-1	2.8E-5	2.9E-4	1.3E-4
1.75	5.5E-1	-	-	6.7E-2	4.8E-1	2.6E-5	2.8E-4	1.2E-4
1.875	5.4E-1	-	-	6.3E-2	4.8E-1	2.4E-5	2.8E-4	1.1E-4
2	5.4E-1	5.1E-4	4.5E-2	5.9E-2	4.8E-1	2.3E-5	2.7E-4	1.1E-4
2.25	5.3E-1	-	-	5.2E-2	4.7E-1	2.0E-5	2.6E-4	9.5E-5
2.5	5.2E-1	-	-	4.6E-2	4.7E-1	1.8E-5	2.5E-4	8.8E-5
2.75	5.1E-1	-	-	4.0E-2	4.7E-1	1.6E-5	2.4E-4	8.3E-5
3	5.0E-1	2.3E-4	3.7E-2	3.6E-2	4.6E-1	1.4E-5	2.2E-4	7.9E-5
3.25	4.9E-1	-	-	3.2E-2	4.6E-1	1.3E-5	2.1E-4	7.7E-5
3.5	4.9E-1	-	-	2.9E-2	4.6E-1	1.2E-5	2.0E-4	7.4E-5
3.75	4.8E-1	-	-	2.6E-2	4.6E-1	1.1E-5	1.9E-4	7.3E-5
4	4.8E-1	1.6E-4	2.3E-2	2.4E-2	4.5E-1	1.0E-5	1.8E-4	7.1E-5
4.25	4.7E-1	-	-	2.2E-2	4.5E-1	9.6E-6	1.7E-4	6.9E-5
4.5	4.7E-1	-	-	2.0E-2	4.5E-1	8.9E-6	1.6E-4	6.8E-5
4.75	4.7E-1	-	-	1.9E-2	4.5E-1	8.4E-6	1.5E-4	6.6E-5
5	4.6E-1	1.3E-4	1.5E-2	1.8E-2	4.4E-1	7.9E-6	1.5E-4	6.5E-5
5.5	4.6E-1	-	-	1.6E-2	4.4E-1	7.0E-6	1.3E-4	6.3E-5
6	4.5E-1	1.1E-4	1.1E-2	1.4E-2	4.4E-1	6.3E-6	1.2E-4	6.0E-5
6.5	4.5E-1	-	-	1.3E-2	4.3E-1	5.7E-6	1.1E-4	5.8E-5
7	4.4E-1	8.8E-5	8.6E-3	1.2E-2	4.3E-1	5.1E-6	9.8E-5	5.7E-5
7.5	4.4E-1	-	-	1.1E-2	4.3E-1	4.7E-6	8.9E-5	5.5E-5
8	4.4E-1	7.4E-5	7.1E-3	1.0E-2	4.3E-1	4.3E-6	8.1E-5	5.3E-5
8.5	4.3E-1	-	-	9.2E-3	4.2E-1	3.9E-6	7.4E-5	5.2E-5
9	4.3E-1	6.2E-5	6.0E-3	8.5E-3	4.2E-1	3.6E-6	6.8E-5	5.1E-5
9.5	4.3E-1	-	-	7.8E-3	4.2E-1	3.3E-6	6.3E-5	5.0E-5
10	4.3E-1	5.4E-5	5.0E-3	7.2E-3	4.2E-1	3.1E-6	5.8E-5	4.8E-5
11	4.2E-1	4.7E-5	4.3E-3	6.1E-3	4.2E-1	2.7E-6	5.0E-5	4.6E-5
12	4.2E-1	4.1E-5	3.6E-3	5.3E-3	4.1E-1	2.4E-6	4.4E-5	4.5E-5
13	4.2E-1	3.7E-5	3.1E-3	4.6E-3	4.1E-1	2.1E-6	3.9E-5	4.3E-5
14	4.1E-1	3.3E-5	2.7E-3	4.0E-3	4.1E-1	1.9E-6	3.5E-5	4.2E-5
15	4.1E-1	3.0E-5	2.4E-3	3.5E-3	4.1E-1	1.8E-6	3.2E-5	4.1E-5
16	4.1E-1	2.8E-5	2.1E-3	3.1E-3	4.0E-1	1.6E-6	3.0E-5	3.9E-5
17	4.1E-1	2.6E-5	1.8E-3	2.8E-3	4.0E-1	1.5E-6	2.8E-5	3.8E-5
18	4.0E-1	2.5E-5	1.7E-3	2.6E-3	4.0E-1	1.4E-6	2.7E-5	3.7E-5
19	4.0E-1	2.4E-5	1.5E-3	2.4E-3	4.0E-1	1.4E-6	2.5E-5	3.6E-5
20	4.0E-1	2.3E-5	1.4E-3	2.2E-3	4.0E-1	1.3E-6	2.4E-5	3.6E-5
21	4.0E-1	2.2E-5	1.3E-3	2.0E-3	4.0E-1	1.3E-6	2.4E-5	3.5E-5
22	4.0E-1	2.1E-5	1.2E-3	1.9E-3	4.0E-1	1.2E-6	2.3E-5	3.4E-5
23	4.0E-1	2.1E-5	1.1E-3	1.8E-3	4.0E-1	1.2E-6	2.3E-5	3.3E-5
24	4.0E-1	2.0E-5	1.1E-3	1.7E-3	3.9E-1	1.2E-6	2.2E-5	3.3E-5
25	4.0E-1	2.0E-5	1.0E-3	1.7E-3	3.9E-1	1.1E-6	2.2E-5	3.2E-5
26	3.9E-1	1.9E-5	9.7E-4	1.6E-3	3.9E-1	1.1E-6	2.2E-5	3.1E-5
27	3.9E-1	1.9E-5	9.3E-4	1.6E-3	3.9E-1	1.1E-6	2.1E-5	3.1E-5
28	3.9E-1	1.9E-5	9.1E-4	1.5E-3	3.9E-1	1.1E-6	2.1E-5	3.0E-5
29	3.9E-1	1.9E-5	8.8E-4	1.5E-3	3.9E-1	1.1E-6	2.1E-5	3.0E-5
