Radionuclide	U-231
Route of Intake	Inhalation
Material	Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	7.6E-1	-	-	2.7E-1	3.7E-2	2.4E-4	1.3E-4
0.083333	7.4E-1	-	-	3.0E-1	3.4E-2	3.8E-4	1.3E-4
0.125	7.3E-1	-	-	3.3E-1	3.1E-2	5.1E-4	1.3E-4
0.25	6.9E-1	-	-	3.8E-1	2.7E-2	8.3E-4	1.5E-4
0.375	6.5E-1	-	-	4.2E-1	2.4E-2	1.1E-3	1.6E-4
0.5	6.2E-1	-	-	4.3E-1	2.3E-2	1.2E-3	1.6E-4
0.625	5.8E-1	-	-	4.4E-1	2.2E-2	1.3E-3	1.6E-4
0.75	5.5E-1	-	-	4.4E-1	2.1E-2	1.4E-3	1.6E-4
0.875	5.2E-1	-	-	4.2E-1	2.0E-2	1.4E-3	1.6E-4
1	4.8E-1	6.1E-3	7.0E-2	4.0E-1	2.0E-2	1.4E-3	1.6E-4
1.125	4.4E-1	-	-	3.8E-1	1.9E-2	1.4E-3	1.5E-4
1.25	4.0E-1	-	-	3.5E-1	1.9E-2	1.4E-3	1.5E-4
1.375	3.7E-1	-	-	3.2E-1	1.8E-2	1.4E-3	1.5E-4
1.5	3.3E-1	-	-	2.9E-1	1.8E-2	1.4E-3	1.4E-4
1.625	3.0E-1	-	-	2.6E-1	1.7E-2	1.4E-3	1.4E-4
1.75	2.6E-1	-	-	2.4E-1	1.7E-2	1.3E-3	1.4E-4
1.875	2.3E-1	-	-	2.1E-1	1.6E-2	1.3E-3	1.3E-4
2	2.1E-1	8.3E-4	1.9E-1	1.8E-1	1.6E-2	1.3E-3	1.3E-4
2.25	1.6E-1	-	-	1.4E-1	1.5E-2	1.2E-3	1.2E-4
2.5	1.2E-1	-	-	1.0E-1	1.4E-2	1.2E-3	1.1E-4
2.75	9.3E-2	-	-	7.5E-2	1.4E-2	1.1E-3	1.1E-4
3	7.0E-2	2.4E-4	1.0E-1	5.4E-2	1.3E-2	1.0E-3	1.0E-4
3.25	5.4E-2	-	-	3.8E-2	1.2E-2	1.0E-3	9.6E-5
3.5	4.1E-2	-	-	2.7E-2	1.2E-2	9.5E-4	9.0E-5
3.75	3.2E-2	-	-	1.9E-2	1.1E-2	9.0E-4	8.5E-5
4	2.6E-2	1.5E-4	3.3E-2	1.3E-2	1.1E-2	8.6E-4	8.0E-5
4.25	2.1E-2	-	-	8.9E-3	1.0E-2	8.2E-4	7.6E-5
4.5	1.8E-2	-	-	6.1E-3	9.8E-3	7.8E-4	7.1E-5
4.75	1.5E-2	-	-	4.2E-3	9.3E-3	7.4E-4	6.7E-5
5	1.4E-2	1.2E-4	8.3E-3	2.9E-3	8.9E-3	7.1E-4	6.4E-5
5.5	1.1E-2	-	-	1.4E-3	8.1E-3	6.4E-4	5.7E-5
6	9.6E-3	9.3E-5	1.8E-3	7.2E-4	7.4E-3	5.8E-4	5.0E-5
6.5	8.5E-3	-	-	4.1E-4	6.7E-3	5.3E-4	4.5E-5
7	7.6E-3	7.4E-5	4.4E-4	2.7E-4	6.1E-3	4.8E-4	4.0E-5
7.5	6.9E-3	-	-	1.9E-4	5.6E-3	4.4E-4	3.6E-5
