Radionuclide	Re-183
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.9
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
24	1.5E-2	2.0E-4	4.3E-4	9.7E-4	9.1E-5	1.2E-5	8.5E-4	2.1E-3
25	1.4E-2	1.9E-4	3.8E-4	8.9E-4	8.6E-5	1.1E-5	8.3E-4	2.1E-3
26	1.4E-2	1.7E-4	3.5E-4	8.2E-4	8.2E-5	1.0E-5	8.1E-4	2.0E-3
27	1.3E-2	1.6E-4	3.2E-4	7.6E-4	7.8E-5	9.3E-6	7.9E-4	1.9E-3
28	1.2E-2	1.5E-4	2.9E-4	7.2E-4	7.5E-5	8.7E-6	7.7E-4	1.8E-3
29	1.2E-2	1.4E-4	2.7E-4	6.7E-4	7.1E-5	8.2E-6	7.6E-4	1.7E-3
30	1.1E-2	1.3E-4	2.5E-4	6.3E-4	6.8E-5	7.7E-6	7.5E-4	1.7E-3
31	1.1E-2	1.3E-4	2.4E-4	6.0E-4	6.5E-5	7.3E-6	7.3E-4	1.6E-3
32	1.0E-2	1.2E-4	2.2E-4	5.7E-4	6.2E-5	7.0E-6	7.2E-4	1.5E-3
33	1.0E-2	1.1E-4	2.1E-4	5.4E-4	5.9E-5	6.6E-6	7.1E-4	1.5E-3
34	9.6E-3	1.1E-4	2.0E-4	5.2E-4	5.7E-5	6.3E-6	7.0E-4	1.4E-3
35	9.2E-3	1.0E-4	1.9E-4	4.9E-4	5.4E-5	6.0E-6	6.9E-4	1.3E-3
36	8.8E-3	9.9E-5	1.8E-4	4.7E-4	5.2E-5	5.7E-6	6.8E-4	1.3E-3
37	8.5E-3	9.5E-5	1.7E-4	4.5E-4	5.0E-5	5.5E-6	6.7E-4	1.2E-3
38	8.1E-3	9.1E-5	1.7E-4	4.3E-4	4.8E-5	5.2E-6	6.6E-4	1.2E-3
39	7.8E-3	8.7E-5	1.6E-4	4.1E-4	4.6E-5	5.0E-6	6.5E-4	1.1E-3
40	7.5E-3	8.3E-5	1.5E-4	3.9E-4	4.4E-5	4.8E-6	6.5E-4	1.1E-3
41	7.2E-3	7.9E-5	1.4E-4	3.7E-4	4.2E-5	4.6E-6	6.4E-4	1.0E-3
42	6.9E-3	7.6E-5	1.4E-4	3.6E-4	4.0E-5	4.4E-6	6.3E-4	9.8E-4
43	6.6E-3	7.3E-5	1.3E-4	3.4E-4	3.8E-5	4.2E-6	6.2E-4	9.4E-4
44	6.4E-3	7.0E-5	1.3E-4	3.3E-4	3.7E-5	4.0E-6	6.1E-4	9.0E-4
45	6.1E-3	6.7E-5	1.2E-4	3.1E-4	3.5E-5	3.8E-6	6.1E-4	8.6E-4
46	5.9E-3	6.4E-5	1.2E-4	3.0E-4	3.4E-5	3.7E-6	6.0E-4	8.3E-4
47	5.6E-3	6.1E-5	1.1E-4	2.9E-4	3.2E-5	3.5E-6	5.9E-4	7.9E-4
48	5.4E-3	5.8E-5	1.1E-4	2.8E-4	3.1E-5	3.4E-6	5.8E-4	7.6E-4
49	5.2E-3	5.6E-5	1.0E-4	2.6E-4	3.0E-5	3.2E-6	5.8E-4	7.3E-4
50	5.0E-3	5.4E-5	9.8E-5	2.5E-4	2.8E-5	3.1E-6	5.7E-4	7.0E-4
51	4.8E-3	5.1E-5	9.4E-5	2.4E-4	2.7E-5	3.0E-6	5.6E-4	6.7E-4
52	4.6E-3	4.9E-5	9.0E-5	2.3E-4	2.6E-5	2.8E-6	5.6E-4	6.4E-4
53	4.4E-3	4.7E-5	8.6E-5	2.2E-4	2.5E-5	2.7E-6	5.5E-4	6.1E-4
54	4.3E-3	4.5E-5	8.2E-5	2.1E-4	2.4E-5	2.6E-6	5.4E-4	5.9E-4
55	4.1E-3	4.3E-5	7.9E-5	2.0E-4	2.3E-5	2.5E-6	5.4E-4	5.6E-4
56	4.0E-3	4.1E-5	7.5E-5	2.0E-4	2.2E-5	2.4E-6	5.3E-4	5.4E-4
57	3.8E-3	4.0E-5	7.2E-5	1.9E-4	2.1E-5	2.3E-6	5.3E-4	5.1E-4
58	3.7E-3	3.8E-5	6.9E-5	1.8E-4	2.0E-5	2.2E-6	5.2E-4	4.9E-4
59	3.5E-3	3.6E-5	6.6E-5	1.7E-4	1.9E-5	2.1E-6	5.1E-4	4.7E-4
60	3.4E-3	3.5E-5	6.3E-5	1.6E-4	1.8E-5	2.0E-6	5.1E-4	4.5E-4
61	3.3E-3	3.3E-5	6.1E-5	1.6E-4	1.8E-5	1.9E-6	5.0E-4	4.3E-4
62	3.1E-3	3.2E-5	5.8E-5	1.5E-4	1.7E-5	1.8E-6	5.0E-4	4.1E-4
63	3.0E-3	3.1E-5	5.6E-5	1.4E-4	1.6E-5	1.8E-6	4.9E-4	4.0E-4
64	2.9E-3	2.9E-5	5.3E-5	1.4E-4	1.6E-5	1.7E-6	4.8E-4	3.8E-4
65	2.8E-3	2.8E-5	5.1E-5	1.3E-4	1.5E-5	1.6E-6	4.8E-4	3.6E-4
66	2.7E-3	2.7E-5	4.9E-5	1.3E-4	1.4E-5	1.6E-6	4.7E-4	3.5E-4
67	2.6E-3	2.6E-5	4.7E-5	1.2E-4	1.4E-5	1.5E-6	4.7E-4	3.3E-4
68	2.5E-3	2.5E-5	4.5E-5	1.2E-4	1.3E-5	1.4E-6	4.6E-4	3.2E-4
69	2.4E-3	2.4E-5	4.3E-5	1.1E-4	1.3E-5	1.4E-6	4.6E-4	3.1E-4
70	2.3E-3	2.3E-5	4.1E-5	1.1E-4	1.2E-5	1.3E-6	4.5E-4	2.9E-4
71	2.2E-3	2.2E-5	4.0E-5	1.0E-4	1.1E-5	1.3E-6	4.5E-4	2.8E-4
72	2.2E-3	2.1E-5	3.8E-5	9.8E-5	1.1E-5	1.2E-6	4.4E-4	2.7E-4
73	2.1E-3	2.0E-5	3.6E-5	9.4E-5	1.1E-5	1.1E-6	4.4E-4	2.6E-4
74	2.0E-3	1.9E-5	3.5E-5	9.0E-5	1.0E-5	1.1E-6	4.3E-4	2.5E-4
75	1.9E-3	1.8E-5	3.3E-5	8.6E-5	9.7E-6	1.1E-6	4.3E-4	2.4E-4
76	1.9E-3	1.7E-5	3.2E-5	8.3E-5	9.2E-6	1.0E-6	4.2E-4	2.3E-4
77	1.8E-3	1.7E-5	3.1E-5	7.9E-5	8.9E-6	9.7E-7	4.2E-4	2.2E-4
78	1.7E-3	1.6E-5	2.9E-5	7.6E-5	8.5E-6	9.3E-7	4.1E-4	2.1E-4
79	1.7E-3	1.5E-5	2.8E-5	7.3E-5	8.1E-6	8.9E-7	4.1E-4	2.0E-4
80	1.6E-3	1.5E-5	2.7E-5	6.9E-5	7.8E-6	8.5E-7	4.1E-4	1.9E-4
81	1.6E-3	1.4E-5	2.6E-5	6.7E-5	7.5E-6	8.1E-7	4.0E-4	1.8E-4
82	1.5E-3	1.3E-5	2.5E-5	6.4E-5	7.1E-6	7.8E-7	4.0E-4	1.7E-4
83	1.5E-3	1.3E-5	2.4E-5	6.1E-5	6.8E-6	7.5E-7	3.9E-4	1.7E-4
84	1.4E-3	1.2E-5	2.3E-5	5.8E-5	6.5E-6	7.2E-7	3.9E-4	1.6E-4
85	1.4E-3	1.2E-5	2.2E-5	5.6E-5	6.3E-6	6.9E-7	3.8E-4	1.5E-4
86	1.3E-3	1.1E-5	2.1E-5	5.4E-5	6.0E-6	6.6E-7	3.8E-4	1.5E-4
87	1.3E-3	1.1E-5	2.0E-5	5.1E-5	5.8E-6	6.3E-7	3.8E-4	1.4E-4
88	1.2E-3	1.0E-5	1.9E-5	4.9E-5	5.5E-6	6.0E-7	3.7E-4	1.4E-4
89	1.2E-3	1.0E-5	1.8E-5	4.7E-5	5.3E-6	5.8E-7	3.7E-4	1.3E-4
90	1.2E-3	9.6E-6	1.7E-5	4.5E-5	5.1E-6	5.5E-7	3.6E-4	1.2E-4
91	1.1E-3	9.2E-6	1.7E-5	4.3E-5	4.8E-6	5.3E-7	3.6E-4	1.2E-4
92	1.1E-3	8.8E-6	1.6E-5	4.1E-5	4.6E-6	5.1E-7	3.6E-4	1.1E-4
93	1.0E-3	8.4E-6	1.5E-5	4.0E-5	4.4E-6	4.9E-7	3.5E-4	1.1E-4
94	1.0E-3	8.1E-6	1.5E-5	3.8E-5	4.3E-6	4.7E-7	3.5E-4	1.0E-4
95	9.8E-4	7.7E-6	1.4E-5	3.6E-5	4.1E-6	4.5E-7	3.5E-4	1.0E-4
96	9.5E-4	7.4E-6	1.3E-5	3.5E-5	3.9E-6	4.3E-7	3.4E-4	9.6E-5
97	9.2E-4	7.1E-6	1.3E-5	3.3E-5	3.7E-6	4.1E-7	3.4E-4	9.2E-5
98	8.9E-4	6.8E-6	1.2E-5	3.2E-5	3.6E-6	3.9E-7	3.3E-4	8.8E-5
99	8.7E-4	6.5E-6	1.2E-5	3.1E-5	3.4E-6	3.8E-7	3.3E-4	8.4E-5
100	8.4E-4	6.2E-6	1.1E-5	2.9E-5	3.3E-6	3.6E-7	3.3E-4	8.0E-5
110	6.3E-4	4.1E-6	7.4E-6	1.9E-5	2.1E-6	2.3E-7	2.9E-4	5.2E-5
120	4.8E-4	2.6E-6	4.8E-6	1.2E-5	1.4E-6	1.5E-7	2.7E-4	3.4E-5
130	3.8E-4	1.7E-6	3.1E-6	8.1E-6	9.0E-7	9.9E-8	2.4E-4	2.2E-5
140	3.1E-4	1.1E-6	2.0E-6	5.3E-6	5.9E-7	6.5E-8	2.2E-4	1.4E-5
150	2.5E-4	7.4E-7	1.3E-6	3.5E-6	3.8E-7	4.3E-8	1.9E-4	9.3E-6
160	2.1E-4	4.8E-7	8.8E-7	2.3E-6	2.5E-7	2.8E-8	1.8E-4	6.1E-6
170	1.8E-4	3.2E-7	5.8E-7	1.5E-6	1.6E-7	1.8E-8	1.6E-4	3.9E-6
180	1.6E-4	2.1E-7	3.8E-7	9.8E-7	1.1E-7	1.2E-8	1.4E-4	2.6E-6
190	1.4E-4	1.4E-7	2.5E-7	6.5E-7	6.9E-8	8.1E-9	1.3E-4	1.7E-6
200	1.2E-4	9.5E-8	1.7E-7	4.4E-7	4.5E-8	5.5E-9	1.2E-4	1.1E-6
210	1.1E-4	6.5E-8	1.2E-7	3.0E-7	3.0E-8	3.7E-9	1.1E-4	7.1E-7
220	9.8E-5	4.5E-8	8.0E-8	2.0E-7	1.9E-8	2.6E-9	9.5E-5	4.6E-7
230	8.8E-5	3.2E-8	5.6E-8	1.4E-7	1.3E-8	1.8E-9	8.6E-5	3.0E-7
240	7.9E-5	2.3E-8	4.0E-8	1.0E-7	8.6E-9	1.3E-9	7.8E-5	2.0E-7
250	7.1E-5	1.7E-8	3.0E-8	7.3E-8	5.8E-9	9.7E-10	7.0E-5	1.3E-7
260	6.4E-5	1.3E-8	2.2E-8	5.5E-8	3.9E-9	7.4E-10	6.3E-5	8.6E-8
270	5.8E-5	9.9E-9	1.7E-8	4.2E-8	2.7E-9	5.7E-10	5.7E-5	5.7E-8
280	5.2E-5	7.9E-9	1.4E-8	3.3E-8	1.9E-9	4.6E-10	5.2E-5	3.8E-8
290	4.7E-5	6.5E-9	1.1E-8	2.7E-8	1.4E-9	3.7E-10	4.7E-5	2.6E-8
300	4.2E-5	5.4E-9	9.3E-9	2.2E-8	1.0E-9	3.1E-10	4.2E-5	1.8E-8
310	3.8E-5	4.6E-9	7.9E-9	1.9E-8	7.7E-10	2.7E-10	3.8E-5	1.2E-8
320	3.5E-5	4.0E-9	6.8E-9	1.6E-8	6.0E-10	2.3E-10	3.4E-5	8.9E-9
330	3.1E-5	3.5E-9	5.9E-9	1.4E-8	4.8E-10	2.0E-10	3.1E-5	6.5E-9
340	2.8E-5	3.0E-9	5.2E-9	1.2E-8	3.9E-10	1.8E-10	2.8E-5	4.9E-9
350	2.5E-5	2.7E-9	4.6E-9	1.1E-8	3.3E-10	1.6E-10	2.5E-5	3.7E-9
360	2.3E-5	2.4E-9	4.1E-9	9.4E-9	2.8E-10	1.4E-10	2.3E-5	3.0E-9
365	2.2E-5	2.3E-9	3.9E-9	8.9E-9	2.6E-10	1.3E-10	2.2E-5	2.7E-9
370	2.1E-5	2.1E-9	3.7E-9	8.4E-9	2.4E-10	1.2E-10	2.1E-5	2.4E-9
380	1.9E-5	1.9E-9	3.3E-9	7.5E-9	2.1E-10	1.1E-10	1.9E-5	2.0E-9
390	1.7E-5	1.7E-9	2.9E-9	6.7E-9	1.8E-10	-	1.7E-5	1.7E-9
400	1.5E-5	1.5E-9	2.6E-9	6.1E-9	1.6E-10	-	1.5E-5	1.4E-9
410	1.4E-5	1.4E-9	2.4E-9	5.4E-9	1.4E-10	-	1.4E-5	1.2E-9
420	1.2E-5	1.3E-9	2.1E-9	4.9E-9	1.3E-10	-	1.2E-5	1.1E-9
430	1.1E-5	1.1E-9	1.9E-9	4.4E-9	1.2E-10	-	1.1E-5	9.7E-10
440	1.0E-5	1.0E-9	1.7E-9	4.0E-9	1.0E-10	-	1.0E-5	8.6E-10
450	9.2E-6	9.1E-10	1.6E-9	3.6E-9	-	-	9.2E-6	7.7E-10
460	8.3E-6	8.2E-10	1.4E-9	3.2E-9	-	-	8.3E-6	6.8E-10
470	7.5E-6	7.4E-10	1.3E-9	2.9E-9	-	-	7.5E-6	6.1E-10
480	6.8E-6	6.7E-10	1.1E-9	2.6E-9	-	-	6.8E-6	5.5E-10
490	6.1E-6	6.0E-10	1.0E-9	2.4E-9	-	-	6.1E-6	5.0E-10
500	5.5E-6	5.4E-10	9.3E-10	2.1E-9	-	-	5.5E-6	4.5E-10
510	5.0E-6	4.9E-10	8.4E-10	1.9E-9	-	-	5.0E-6	4.0E-10
520	4.5E-6	4.4E-10	7.6E-10	1.7E-9	-	-	4.5E-6	3.6E-10
530	4.1E-6	4.0E-10	6.8E-10	1.6E-9	-	-	4.1E-6	3.3E-10
540	3.7E-6	3.6E-10	6.1E-10	1.4E-9	-	-	3.7E-6	2.9E-10
550	3.3E-6	3.3E-10	5.5E-10	1.3E-9	-	-	3.3E-6	2.6E-10
560	3.0E-6	2.9E-10	5.0E-10	1.1E-9	-	-	3.0E-6	2.4E-10
570	2.7E-6	2.6E-10	4.5E-10	1.0E-9	-	-	2.7E-6	2.2E-10
580	2.5E-6	2.4E-10	4.1E-10	9.3E-10	-	-	2.4E-6	1.9E-10
590	2.2E-6	2.2E-10	3.7E-10	8.4E-10	-	-	2.2E-6	1.8E-10
600	2.0E-6	1.9E-10	3.3E-10	7.6E-10	-	-	2.0E-6	1.6E-10
610	1.8E-6	1.8E-10	3.0E-10	6.8E-10	-	-	1.8E-6	1.4E-10
620	1.6E-6	1.6E-10	2.7E-10	6.2E-10	-	-	1.6E-6	1.3E-10
630	1.5E-6	1.4E-10	2.4E-10	5.6E-10	-	-	1.5E-6	1.2E-10
640	1.3E-6	1.3E-10	2.2E-10	5.0E-10	-	-	1.3E-6	1.0E-10
650	1.2E-6	1.2E-10	2.0E-10	4.5E-10	-	-	1.2E-6	-
660	1.1E-6	1.0E-10	1.8E-10	4.1E-10	-	-	1.1E-6	-
670	9.8E-7	-	1.6E-10	3.7E-10	-	-	9.8E-7	-
680	8.9E-7	-	1.4E-10	3.3E-10	-	-	8.9E-7	-
690	8.0E-7	-	1.3E-10	3.0E-10	-	-	8.0E-7	-
700	7.2E-7	-	1.2E-10	2.7E-10	-	-	7.2E-7	-
710	6.5E-7	-	1.1E-10	2.4E-10	-	-	6.5E-7	-
720	5.9E-7	-	-	2.2E-10	-	-	5.9E-7	-
730	5.3E-7	-	-	2.0E-10	-	-	5.3E-7	-
740	4.8E-7	-	-	1.8E-10	-	-	4.8E-7	-
750	4.4E-7	-	-	1.6E-10	-	-	4.4E-7	-
760	3.9E-7	-	-	1.5E-10	-	-	3.9E-7	-
770	3.6E-7	-	-	1.3E-10	-	-	3.6E-7	-
780	3.2E-7	-	-	1.2E-10	-	-	3.2E-7	-
790	2.9E-7	-	-	1.1E-10	-	-	2.9E-7	-
800	2.6E-7	-	-	-	-	-	2.6E-7	-
810	2.4E-7	-	-	-	-	-	2.4E-7	-
820	2.1E-7	-	-	-	-	-	2.1E-7	-
830	1.9E-7	-	-	-	-	-	1.9E-7	-
840	1.7E-7	-	-	-	-	-	1.7E-7	-
850	1.6E-7	-	-	-	-	-	1.6E-7	-
860	1.4E-7	-	-	-	-	-	1.4E-7	-
870	1.3E-7	-	-	-	-	-	1.3E-7	-
880	1.2E-7	-	-	-	-	-	1.2E-7	-
890	1.1E-7	-	-	-	-	-	1.0E-7	-
900	9.5E-8	-	-	-	-	-	9.5E-8	-
910	8.6E-8	-	-	-	-	-	8.6E-8	-
920	7.7E-8	-	-	-	-	-	7.7E-8	-
930	7.0E-8	-	-	-	-	-	7.0E-8	-
940	6.3E-8	-	-	-	-	-	6.3E-8	-
950	5.7E-8	-	-	-	-	-	5.7E-8	-
960	5.2E-8	-	-	-	-	-	5.2E-8	-
970	4.7E-8	-	-	-	-	-	4.7E-8	-
980	4.2E-8	-	-	-	-	-	4.2E-8	-
990	3.8E-8	-	-	-	-	-	3.8E-8	-
1000	3.4E-8	-	-	-	-	-	3.4E-8	-
1010	3.1E-8	-	-	-	-	-	3.1E-8	-
1020	2.8E-8	-	-	-	-	-	2.8E-8	-
1030	2.5E-8	-	-	-	-	-	2.5E-8	-
1040	2.3E-8	-	-	-	-	-	2.3E-8	-
1050	2.1E-8	-	-	-	-	-	2.1E-8	-
1060	1.9E-8	-	-	-	-	-	1.9E-8	-
1070	1.7E-8	-	-	-	-	-	1.7E-8	-
1080	1.5E-8	-	-	-	-	-	1.5E-8	-
1090	1.4E-8	-	-	-	-	-	1.4E-8	-
1095	1.3E-8	-	-	-	-	-	1.3E-8	-
1100	1.2E-8	-	-	-	-	-	1.2E-8	-
1200	4.5E-9	-	-	-	-	-	4.5E-9	-
1300	1.6E-9	-	-	-	-	-	1.6E-9	-
1400	6.0E-10	-	-	-	-	-	6.0E-10	-
1500	2.2E-10	-	-	-	-	-	2.2E-10	-
