Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-4
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
70	1.0E-3	1.9E-5	4.8E-6	6.3E-5	3.4E-7	8.5E-4	3.1E-5
71	1.0E-3	1.9E-5	4.8E-6	6.3E-5	3.4E-7	8.6E-4	3.1E-5
72	1.1E-3	1.8E-5	4.8E-6	6.3E-5	3.4E-7	8.7E-4	3.2E-5
73	1.1E-3	1.7E-5	4.8E-6	6.3E-5	3.4E-7	8.8E-4	3.2E-5
74	1.1E-3	1.7E-5	4.8E-6	6.3E-5	3.4E-7	8.8E-4	3.2E-5
75	1.1E-3	1.6E-5	4.8E-6	6.3E-5	3.4E-7	8.9E-4	3.2E-5
76	1.1E-3	1.6E-5	4.8E-6	6.3E-5	3.5E-7	9.0E-4	3.3E-5
77	1.1E-3	1.5E-5	4.7E-6	6.3E-5	3.5E-7	9.1E-4	3.3E-5
78	1.1E-3	1.5E-5	4.7E-6	6.3E-5	3.5E-7	9.1E-4	3.3E-5
79	1.1E-3	1.4E-5	4.7E-6	6.3E-5	3.5E-7	9.2E-4	3.3E-5
80	1.1E-3	1.4E-5	4.7E-6	6.3E-5	3.5E-7	9.3E-4	3.4E-5
81	1.1E-3	1.3E-5	4.7E-6	6.3E-5	3.5E-7	9.3E-4	3.4E-5
82	1.1E-3	1.3E-5	4.7E-6	6.3E-5	3.6E-7	9.4E-4	3.4E-5
83	1.2E-3	1.3E-5	4.7E-6	6.3E-5	3.6E-7	9.5E-4	3.4E-5
84	1.2E-3	1.2E-5	4.7E-6	6.4E-5	3.6E-7	9.6E-4	3.5E-5
85	1.2E-3	1.2E-5	4.7E-6	6.4E-5	3.6E-7	9.6E-4	3.5E-5
86	1.2E-3	1.2E-5	4.7E-6	6.4E-5	3.6E-7	9.7E-4	3.5E-5
87	1.2E-3	1.1E-5	4.7E-6	6.4E-5	3.6E-7	9.8E-4	3.6E-5
88	1.2E-3	1.1E-5	4.7E-6	6.4E-5	3.7E-7	9.8E-4	3.6E-5
89	1.2E-3	1.1E-5	4.7E-6	6.4E-5	3.7E-7	9.9E-4	3.6E-5
90	1.2E-3	1.0E-5	4.7E-6	6.4E-5	3.7E-7	1.0E-3	3.6E-5
91	1.2E-3	1.0E-5	4.7E-6	6.4E-5	3.7E-7	1.0E-3	3.7E-5
92	1.2E-3	9.9E-6	4.6E-6	6.4E-5	3.7E-7	1.0E-3	3.7E-5
93	1.2E-3	9.7E-6	4.6E-6	6.4E-5	3.7E-7	1.0E-3	3.7E-5
94	1.2E-3	9.4E-6	4.6E-6	6.4E-5	3.8E-7	1.0E-3	3.8E-5
95	1.2E-3	9.2E-6	4.6E-6	6.4E-5	3.8E-7	1.0E-3	3.8E-5
96	1.3E-3	9.0E-6	4.6E-6	6.4E-5	3.8E-7	1.0E-3	3.8E-5
97	1.3E-3	8.8E-6	4.6E-6	6.4E-5	3.8E-7	1.0E-3	3.8E-5
98	1.3E-3	8.6E-6	4.6E-6	6.4E-5	3.8E-7	1.0E-3	3.9E-5
99	1.3E-3	8.5E-6	4.6E-6	6.4E-5	3.8E-7	1.1E-3	3.9E-5
100	1.3E-3	8.3E-6	4.6E-6	6.4E-5	3.9E-7	1.1E-3	3.9E-5
110	1.4E-3	7.0E-6	4.5E-6	6.5E-5	4.0E-7	1.1E-3	4.3E-5
120	1.4E-3	6.2E-6	4.5E-6	6.5E-5	4.2E-7	1.2E-3	4.6E-5
130	1.5E-3	5.8E-6	4.4E-6	6.5E-5	4.3E-7	1.2E-3	4.9E-5
140	1.6E-3	5.5E-6	4.4E-6	6.5E-5	4.5E-7	1.3E-3	5.3E-5
150	1.6E-3	5.4E-6	4.3E-6	6.5E-5	4.6E-7	1.3E-3	5.7E-5
160	1.7E-3	5.3E-6	4.2E-6	6.5E-5	4.8E-7	1.4E-3	6.1E-5
170	1.8E-3	5.3E-6	4.2E-6	6.6E-5	4.9E-7	1.5E-3	6.5E-5
180	1.8E-3	5.3E-6	4.1E-6	6.6E-5	5.1E-7	1.5E-3	6.9E-5
190	1.9E-3	5.4E-6	4.1E-6	6.6E-5	5.2E-7	1.6E-3	7.4E-5
200	1.9E-3	5.4E-6	4.0E-6	6.6E-5	5.3E-7	1.6E-3	7.8E-5
210	2.0E-3	5.4E-6	4.0E-6	6.6E-5	5.5E-7	1.6E-3	8.3E-5
220	2.1E-3	5.5E-6	3.9E-6	6.6E-5	5.6E-7	1.7E-3	8.8E-5
230	2.1E-3	5.5E-6	3.9E-6	6.6E-5	5.7E-7	1.7E-3	9.3E-5
240	2.2E-3	5.5E-6	3.8E-6	6.6E-5	5.9E-7	1.8E-3	9.8E-5
250	2.2E-3	5.5E-6	3.8E-6	6.6E-5	6.0E-7	1.8E-3	1.0E-4
260	2.3E-3	5.6E-6	3.7E-6	6.6E-5	6.1E-7	1.9E-3	1.1E-4
270	2.3E-3	5.6E-6	3.7E-6	6.6E-5	6.3E-7	1.9E-3	1.1E-4
280	2.4E-3	5.6E-6	3.6E-6	6.6E-5	6.4E-7	2.0E-3	1.2E-4
290	2.5E-3	5.6E-6	3.6E-6	6.6E-5	6.5E-7	2.0E-3	1.2E-4
300	2.5E-3	5.6E-6	3.5E-6	6.6E-5	6.7E-7	2.1E-3	1.3E-4
310	2.6E-3	5.7E-6	3.5E-6	6.6E-5	6.8E-7	2.1E-3	1.4E-4
320	2.6E-3	5.7E-6	3.4E-6	6.6E-5	6.9E-7	2.2E-3	1.4E-4
330	2.7E-3	5.7E-6	3.4E-6	6.6E-5	7.0E-7	2.2E-3	1.5E-4
340	2.7E-3	5.7E-6	3.3E-6	6.5E-5	7.2E-7	2.3E-3	1.5E-4
350	2.8E-3	5.7E-6	3.3E-6	6.5E-5	7.3E-7	2.3E-3	1.6E-4
360	2.9E-3	5.7E-6	3.3E-6	6.5E-5	7.4E-7	2.4E-3	1.6E-4
365	2.9E-3	5.7E-6	3.2E-6	6.5E-5	7.5E-7	2.4E-3	1.7E-4
370	2.9E-3	5.7E-6	3.2E-6	6.5E-5	7.5E-7	2.4E-3	1.7E-4
380	3.0E-3	5.7E-6	3.2E-6	6.5E-5	7.6E-7	2.5E-3	1.8E-4
390	3.0E-3	5.7E-6	3.1E-6	6.5E-5	7.7E-7	2.5E-3	1.8E-4
400	3.1E-3	5.7E-6	3.1E-6	6.5E-5	7.9E-7	2.6E-3	1.9E-4
410	3.2E-3	5.7E-6	3.1E-6	6.5E-5	8.0E-7	2.6E-3	1.9E-4
420	3.2E-3	5.7E-6	3.0E-6	6.5E-5	8.1E-7	2.7E-3	2.0E-4
430	3.3E-3	5.7E-6	3.0E-6	6.5E-5	8.2E-7	2.7E-3	2.1E-4
440	3.3E-3	5.7E-6	3.0E-6	6.5E-5	8.3E-7	2.7E-3	2.1E-4
450	3.4E-3	5.7E-6	2.9E-6	6.5E-5	8.4E-7	2.8E-3	2.2E-4
460	3.4E-3	5.7E-6	2.9E-6	6.5E-5	8.5E-7	2.8E-3	2.3E-4
470	3.5E-3	5.7E-6	2.9E-6	6.5E-5	8.6E-7	2.9E-3	2.3E-4
480	3.6E-3	5.7E-6	2.8E-6	6.5E-5	8.8E-7	2.9E-3	2.4E-4
490	3.6E-3	5.6E-6	2.8E-6	6.5E-5	8.9E-7	3.0E-3	2.4E-4
500	3.7E-3	5.6E-6	2.8E-6	6.5E-5	9.0E-7	3.0E-3	2.5E-4
510	3.7E-3	5.6E-6	2.7E-6	6.5E-5	9.1E-7	3.1E-3	2.6E-4
520	3.8E-3	5.6E-6	2.7E-6	6.5E-5	9.2E-7	3.1E-3	2.6E-4
530	3.9E-3	5.6E-6	2.7E-6	6.5E-5	9.3E-7	3.2E-3	2.7E-4
540	3.9E-3	5.6E-6	2.6E-6	6.5E-5	9.4E-7	3.2E-3	2.7E-4
550	4.0E-3	5.6E-6	2.6E-6	6.5E-5	9.5E-7	3.3E-3	2.8E-4
560	4.0E-3	5.6E-6	2.6E-6	6.5E-5	9.6E-7	3.3E-3	2.9E-4
570	4.1E-3	5.6E-6	2.5E-6	6.5E-5	9.7E-7	3.4E-3	2.9E-4
580	4.2E-3	5.6E-6	2.5E-6	6.5E-5	9.8E-7	3.4E-3	3.0E-4
590	4.2E-3	5.5E-6	2.5E-6	6.5E-5	9.9E-7	3.5E-3	3.1E-4
600	4.3E-3	5.5E-6	2.5E-6	6.5E-5	1.0E-6	3.5E-3	3.1E-4
610	4.3E-3	5.5E-6	2.4E-6	6.5E-5	1.0E-6	3.6E-3	3.2E-4
620	4.4E-3	5.5E-6	2.4E-6	6.5E-5	1.0E-6	3.6E-3	3.2E-4
630	4.4E-3	5.5E-6	2.4E-6	6.5E-5	1.0E-6	3.7E-3	3.3E-4
640	4.5E-3	5.5E-6	2.4E-6	6.5E-5	1.0E-6	3.7E-3	3.4E-4
650	4.6E-3	5.5E-6	2.3E-6	6.4E-5	1.0E-6	3.8E-3	3.4E-4
660	4.6E-3	5.5E-6	2.3E-6	6.4E-5	1.1E-6	3.8E-3	3.5E-4
670	4.7E-3	5.5E-6	2.3E-6	6.4E-5	1.1E-6	3.9E-3	3.5E-4
680	4.7E-3	5.4E-6	2.3E-6	6.4E-5	1.1E-6	3.9E-3	3.6E-4
690	4.8E-3	5.4E-6	2.2E-6	6.4E-5	1.1E-6	4.0E-3	3.6E-4
700	4.9E-3	5.4E-6	2.2E-6	6.4E-5	1.1E-6	4.0E-3	3.7E-4
710	4.9E-3	5.4E-6	2.2E-6	6.4E-5	1.1E-6	4.1E-3	3.8E-4
720	5.0E-3	5.4E-6	2.2E-6	6.4E-5	1.1E-6	4.2E-3	3.8E-4
730	5.0E-3	5.4E-6	2.1E-6	6.4E-5	1.1E-6	4.2E-3	3.9E-4
740	5.1E-3	5.4E-6	2.1E-6	6.4E-5	1.1E-6	4.3E-3	3.9E-4
750	5.2E-3	5.4E-6	2.1E-6	6.4E-5	1.1E-6	4.3E-3	4.0E-4
760	5.2E-3	5.3E-6	2.1E-6	6.4E-5	1.1E-6	4.4E-3	4.0E-4
770	5.3E-3	5.3E-6	2.1E-6	6.4E-5	1.2E-6	4.4E-3	4.1E-4
780	5.3E-3	5.3E-6	2.0E-6	6.4E-5	1.2E-6	4.5E-3	4.2E-4
790	5.4E-3	5.3E-6	2.0E-6	6.4E-5	1.2E-6	4.5E-3	4.2E-4
800	5.4E-3	5.3E-6	2.0E-6	6.4E-5	1.2E-6	4.6E-3	4.3E-4
810	5.5E-3	5.3E-6	2.0E-6	6.4E-5	1.2E-6	4.6E-3	4.3E-4
820	5.6E-3	5.3E-6	2.0E-6	6.4E-5	1.2E-6	4.7E-3	4.4E-4
830	5.6E-3	5.3E-6	1.9E-6	6.4E-5	1.2E-6	4.7E-3	4.4E-4
840	5.7E-3	5.3E-6	1.9E-6	6.4E-5	1.2E-6	4.8E-3	4.5E-4
850	5.7E-3	5.2E-6	1.9E-6	6.4E-5	1.2E-6	4.8E-3	4.5E-4
860	5.8E-3	5.2E-6	1.9E-6	6.4E-5	1.2E-6	4.9E-3	4.6E-4
870	5.9E-3	5.2E-6	1.9E-6	6.4E-5	1.2E-6	4.9E-3	4.6E-4
880	5.9E-3	5.2E-6	1.9E-6	6.4E-5	1.2E-6	5.0E-3	4.7E-4
890	6.0E-3	5.2E-6	1.8E-6	6.4E-5	1.2E-6	5.0E-3	4.7E-4
900	6.0E-3	5.2E-6	1.8E-6	6.4E-5	1.3E-6	5.1E-3	4.8E-4
910	6.1E-3	5.2E-6	1.8E-6	6.4E-5	1.3E-6	5.1E-3	4.8E-4
920	6.1E-3	5.2E-6	1.8E-6	6.4E-5	1.3E-6	5.2E-3	4.9E-4
930	6.2E-3	5.1E-6	1.8E-6	6.4E-5	1.3E-6	5.2E-3	4.9E-4
940	6.3E-3	5.1E-6	1.8E-6	6.4E-5	1.3E-6	5.3E-3	5.0E-4
950	6.3E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.3E-3	5.0E-4
960	6.4E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.4E-3	5.1E-4
970	6.4E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.4E-3	5.1E-4
980	6.5E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.5E-3	5.2E-4
990	6.5E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.5E-3	5.2E-4
1000	6.6E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.6E-3	5.3E-4
1010	6.7E-3	5.1E-6	1.7E-6	6.4E-5	1.3E-6	5.6E-3	5.3E-4
1020	6.7E-3	5.0E-6	1.6E-6	6.4E-5	1.3E-6	5.7E-3	5.4E-4
1030	6.8E-3	5.0E-6	1.6E-6	6.4E-5	1.4E-6	5.7E-3	5.4E-4
1040	6.8E-3	5.0E-6	1.6E-6	6.4E-5	1.4E-6	5.8E-3	5.5E-4
1050	6.9E-3	5.0E-6	1.6E-6	6.4E-5	1.4E-6	5.8E-3	5.5E-4
1060	6.9E-3	5.0E-6	1.6E-6	6.4E-5	1.4E-6	5.9E-3	5.5E-4
1070	7.0E-3	5.0E-6	1.6E-6	6.4E-5	1.4E-6	5.9E-3	5.6E-4
1080	7.0E-3	5.0E-6	1.6E-6	6.3E-5	1.4E-6	6.0E-3	5.6E-4
1090	7.1E-3	5.0E-6	1.6E-6	6.3E-5	1.4E-6	6.0E-3	5.7E-4
1095	7.1E-3	5.0E-6	1.6E-6	6.3E-5	1.4E-6	6.1E-3	5.7E-4
1100	7.2E-3	5.0E-6	1.5E-6	6.3E-5	1.4E-6	6.1E-3	5.7E-4
1200	7.7E-3	4.9E-6	1.4E-6	6.3E-5	1.5E-6	6.6E-3	6.1E-4
1300	8.3E-3	4.8E-6	1.3E-6	6.3E-5	1.5E-6	7.1E-3	6.5E-4
1400	8.8E-3	4.7E-6	1.3E-6	6.3E-5	1.6E-6	7.6E-3	6.8E-4
1500	9.3E-3	4.6E-6	1.2E-6	6.3E-5	1.6E-6	8.1E-3	7.0E-4
1600	9.8E-3	4.5E-6	1.1E-6	6.3E-5	1.7E-6	8.5E-3	7.3E-4
1700	1.0E-2	4.4E-6	1.1E-6	6.3E-5	1.7E-6	9.0E-3	7.5E-4
1800	1.1E-2	4.3E-6	1.0E-6	6.2E-5	1.7E-6	9.5E-3	7.7E-4
1900	1.1E-2	4.3E-6	1.0E-6	6.2E-5	1.8E-6	9.9E-3	7.8E-4
2000	1.2E-2	4.2E-6	9.7E-7	6.2E-5	1.8E-6	1.0E-2	8.0E-4
2100	1.2E-2	4.1E-6	9.4E-7	6.2E-5	1.8E-6	1.1E-2	8.1E-4
2200	1.3E-2	4.1E-6	9.1E-7	6.2E-5	1.9E-6	1.1E-2	8.2E-4
2300	1.3E-2	4.0E-6	8.8E-7	6.2E-5	1.9E-6	1.2E-2	8.3E-4
2400	1.3E-2	3.9E-6	8.6E-7	6.2E-5	1.9E-6	1.2E-2	8.4E-4
2500	1.4E-2	3.9E-6	8.4E-7	6.1E-5	1.9E-6	1.2E-2	8.4E-4
2600	1.4E-2	3.8E-6	8.2E-7	6.1E-5	1.9E-6	1.3E-2	8.5E-4
2700	1.4E-2	3.8E-6	8.0E-7	6.1E-5	2.0E-6	1.3E-2	8.5E-4
2800	1.5E-2	3.7E-6	7.9E-7	6.1E-5	2.0E-6	1.3E-2	8.6E-4
2900	1.5E-2	3.7E-6	7.7E-7	6.1E-5	2.0E-6	1.4E-2	8.6E-4
3000	1.5E-2	3.6E-6	7.6E-7	6.1E-5	2.0E-6	1.4E-2	8.6E-4
3100	1.6E-2	3.6E-6	7.4E-7	6.1E-5	2.0E-6	1.4E-2	8.6E-4
3200	1.6E-2	3.5E-6	7.3E-7	6.1E-5	2.0E-6	1.5E-2	8.6E-4
3300	1.6E-2	3.5E-6	7.2E-7	6.0E-5	2.0E-6	1.5E-2	8.6E-4
3400	1.7E-2	3.4E-6	7.1E-7	6.0E-5	2.0E-6	1.5E-2	8.6E-4
3500	1.7E-2	3.4E-6	7.0E-7	6.0E-5	2.0E-6	1.5E-2	8.6E-4
3600	1.7E-2	3.3E-6	6.9E-7	6.0E-5	2.0E-6	1.6E-2	8.6E-4
3650	1.7E-2	3.3E-6	6.8E-7	6.0E-5	2.0E-6	1.6E-2	8.6E-4
4000	1.8E-2	3.2E-6	6.5E-7	5.9E-5	2.1E-6	1.7E-2	8.5E-4
5000	2.0E-2	2.9E-6	5.8E-7	5.8E-5	2.1E-6	1.9E-2	8.2E-4
6000	2.2E-2	2.7E-6	5.3E-7	5.6E-5	2.0E-6	2.1E-2	7.8E-4
7000	2.3E-2	2.5E-6	5.0E-7	5.5E-5	2.0E-6	2.2E-2	7.4E-4
8000	2.5E-2	2.3E-6	4.7E-7	5.3E-5	1.9E-6	2.4E-2	7.0E-4
9000	2.6E-2	2.2E-6	4.4E-7	5.1E-5	1.9E-6	2.5E-2	6.6E-4
10000	2.7E-2	2.1E-6	4.2E-7	5.0E-5	1.8E-6	2.6E-2	6.2E-4
11000	2.8E-2	2.1E-6	4.0E-7	4.9E-5	1.8E-6	2.7E-2	5.9E-4
12000	2.9E-2	2.0E-6	3.9E-7	4.8E-5	1.7E-6	2.8E-2	5.6E-4
13000	3.0E-2	1.9E-6	3.8E-7	4.6E-5	1.7E-6	2.9E-2	5.3E-4
14000	3.1E-2	1.9E-6	3.7E-7	4.5E-5	1.6E-6	3.0E-2	5.1E-4
15000	3.1E-2	1.8E-6	3.6E-7	4.4E-5	1.6E-6	3.0E-2	4.8E-4
