Radionuclide	In-108
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-5
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	1.4E-1	-	2.1E-2	9.0E-2	8.1E-6	1.1E-5
0.083333	7.0E-2	-	1.2E-2	4.3E-2	7.6E-6	1.0E-5
0.125	3.4E-2	-	6.3E-3	2.1E-2	5.4E-6	7.1E-6
0.25	3.9E-3	-	8.9E-4	2.4E-3	1.2E-6	1.5E-6
0.375	4.5E-4	-	1.2E-4	2.8E-4	2.0E-7	2.3E-7
0.5	5.2E-5	-	1.4E-5	3.2E-5	2.8E-8	3.1E-8
0.625	5.9E-6	-	1.8E-6	3.7E-6	3.8E-9	4.1E-9
0.75	6.8E-7	-	2.1E-7	4.3E-7	4.9E-10	5.3E-10
0.875	7.8E-8	-	2.4E-8	5.0E-8	-	-
1	8.9E-9	4.6E-10	2.7E-9	5.8E-9	-	-
1.125	1.0E-9	-	3.1E-10	6.7E-10	-	-
1.25	1.2E-10	-	-	-	-	-
