Radionuclide	Pa-230
Route of Intake	Ingestion
Material	All forms, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	3.2E-6	3.6E-6
0.083333	1.0E+0	-	-	1.0E+0	1.1E-5	1.0E-5
0.125	9.9E-1	-	-	9.9E-1	2.3E-5	1.7E-5
0.25	9.9E-1	-	-	9.9E-1	6.5E-5	2.8E-5
0.375	9.7E-1	-	-	9.7E-1	1.1E-4	3.0E-5
0.5	9.5E-1	-	-	9.5E-1	1.4E-4	2.9E-5
0.625	9.1E-1	-	-	9.1E-1	1.7E-4	2.7E-5
0.75	8.7E-1	-	-	8.7E-1	1.9E-4	2.5E-5
0.875	8.1E-1	-	-	8.1E-1	2.1E-4	2.4E-5
1	7.5E-1	1.6E-5	2.1E-1	7.5E-1	2.2E-4	2.3E-5
1.125	6.9E-1	-	-	6.9E-1	2.3E-4	2.2E-5
1.25	6.2E-1	-	-	6.2E-1	2.3E-4	2.1E-5
1.375	5.6E-1	-	-	5.6E-1	2.4E-4	2.1E-5
1.5	5.0E-1	-	-	5.0E-1	2.4E-4	2.0E-5
1.625	4.4E-1	-	-	4.4E-1	2.5E-4	2.0E-5
1.75	3.8E-1	-	-	3.8E-1	2.5E-4	2.0E-5
1.875	3.3E-1	-	-	3.3E-1	2.5E-4	2.0E-5
2	2.9E-1	4.8E-6	4.4E-1	2.9E-1	2.5E-4	2.0E-5
2.25	2.1E-1	-	-	2.1E-1	2.6E-4	2.0E-5
2.5	1.5E-1	-	-	1.5E-1	2.6E-4	2.0E-5
2.75	1.1E-1	-	-	1.1E-1	2.6E-4	2.0E-5
3	7.7E-2	2.1E-6	2.0E-1	7.7E-2	2.6E-4	2.0E-5
3.25	5.4E-2	-	-	5.4E-2	2.6E-4	2.0E-5
3.5	3.7E-2	-	-	3.7E-2	2.6E-4	2.0E-5
3.75	2.6E-2	-	-	2.5E-2	2.6E-4	2.0E-5
4	1.7E-2	1.6E-6	5.7E-2	1.7E-2	2.6E-4	2.0E-5
4.25	1.2E-2	-	-	1.1E-2	2.6E-4	1.9E-5
4.5	8.1E-3	-	-	7.7E-3	2.6E-4	1.9E-5
4.75	5.5E-3	-	-	5.1E-3	2.6E-4	1.9E-5
5	3.8E-3	1.2E-6	1.3E-2	3.4E-3	2.6E-4	1.9E-5
5.5	1.8E-3	-	-	1.5E-3	2.6E-4	1.9E-5
6	9.9E-4	9.9E-7	2.6E-3	6.2E-4	2.6E-4	1.9E-5
6.5	6.2E-4	-	-	2.6E-4	2.6E-4	1.8E-5
7	4.6E-4	8.2E-7	4.9E-4	1.1E-4	2.5E-4	1.8E-5
7.5	3.9E-4	-	-	4.7E-5	2.5E-4	1.8E-5
8	3.6E-4	6.8E-7	8.6E-5	2.0E-5	2.5E-4	1.8E-5
8.5	3.4E-4	-	-	8.9E-6	2.4E-4	1.7E-5
9	3.3E-4	5.8E-7	1.5E-5	4.4E-6	2.4E-4	1.7E-5
9.5	3.2E-4	-	-	2.5E-6	2.3E-4	1.7E-5
10	3.1E-4	5.0E-7	2.4E-6	1.7E-6	2.3E-4	1.6E-5
11	3.0E-4	4.3E-7	4.1E-7	1.2E-6	2.2E-4	1.6E-5
12	2.9E-4	3.8E-7	7.7E-8	1.1E-6	2.1E-4	1.5E-5
13	2.8E-4	3.4E-7	2.3E-8	9.9E-7	2.1E-4	1.5E-5
14	2.6E-4	3.0E-7	1.3E-8	9.4E-7	2.0E-4	1.4E-5
15	2.5E-4	2.7E-7	1.0E-8	8.9E-7	1.9E-4	1.4E-5
16	2.4E-4	2.5E-7	8.7E-9	8.4E-7	1.8E-4	1.3E-5
17	2.3E-4	2.2E-7	7.7E-9	8.1E-7	1.8E-4	1.3E-5
18	2.2E-4	2.0E-7	7.0E-9	7.7E-7	1.7E-4	1.2E-5
19	2.2E-4	1.8E-7	6.4E-9	7.4E-7	1.6E-4	1.2E-5
20	2.1E-4	1.7E-7	6.0E-9	7.0E-7	1.6E-4	1.1E-5
21	2.0E-4	1.5E-7	5.6E-9	6.8E-7	1.5E-4	1.1E-5
22	1.9E-4	1.4E-7	5.2E-9	6.5E-7	1.5E-4	1.0E-5
23	1.8E-4	1.3E-7	5.0E-9	6.2E-7	1.4E-4	9.8E-6
24	1.8E-4	1.2E-7	4.7E-9	6.0E-7	1.3E-4	9.4E-6
25	1.7E-4	1.1E-7	4.5E-9	5.7E-7	1.3E-4	9.1E-6
26	1.6E-4	9.9E-8	4.3E-9	5.5E-7	1.2E-4	8.7E-6
27	1.6E-4	9.1E-8	4.1E-9	5.3E-7	1.2E-4	8.4E-6
28	1.5E-4	8.4E-8	3.9E-9	5.1E-7	1.2E-4	8.0E-6
29	1.4E-4	7.7E-8	3.7E-9	4.9E-7	1.1E-4	7.7E-6
30	1.4E-4	7.1E-8	3.6E-9	4.7E-7	1.1E-4	7.4E-6
31	1.3E-4	6.5E-8	3.4E-9	4.5E-7	1.0E-4	7.1E-6
32	1.3E-4	6.0E-8	3.3E-9	4.3E-7	9.8E-5	6.8E-6
